Timestamp (s),Power (mW)
2025-03-28 01:56:06.534482,4.39
2025-03-28 01:56:06.571451,3.59
2025-03-28 01:56:06.606822,3.49
2025-03-28 01:56:06.642640,3.35
2025-03-28 01:56:06.677873,3.49
2025-03-28 01:56:06.713120,3.52
2025-03-28 01:56:06.751050,3.34
2025-03-28 01:56:06.786072,3.48
2025-03-28 01:56:06.821264,3.33
2025-03-28 01:56:06.856451,3.54
2025-03-28 01:56:06.891646,3.35
2025-03-28 01:56:06.926750,3.35
2025-03-28 01:56:06.961833,3.51
2025-03-28 01:56:06.998395,3.35
2025-03-28 01:56:07.034227,3.47
2025-03-28 01:56:07.069822,3.33
2025-03-28 01:56:07.104986,3.53
2025-03-28 01:56:07.140200,3.55
2025-03-28 01:56:07.177787,3.34
2025-03-28 01:56:07.212912,3.34
2025-03-28 01:56:07.248062,3.46
2025-03-28 01:56:07.283632,3.33
2025-03-28 01:56:07.318742,3.51
2025-03-28 01:56:07.353949,3.32
2025-03-28 01:56:07.389013,3.53
2025-03-28 01:56:07.424146,3.31
2025-03-28 01:56:07.459266,3.52
2025-03-28 01:56:07.494514,3.33
2025-03-28 01:56:07.529587,3.39
2025-03-28 01:56:07.565010,4.12
2025-03-28 01:56:07.600373,3.31
2025-03-28 01:56:07.635671,3.53
2025-03-28 01:56:07.671454,3.32
2025-03-28 01:56:07.706726,3.49
2025-03-28 01:56:07.742331,3.33
2025-03-28 01:56:07.779165,3.32
2025-03-28 01:56:07.814263,3.30
2025-03-28 01:56:07.850283,3.57
2025-03-28 01:56:07.886262,3.75
2025-03-28 01:56:07.921212,3.51
2025-03-28 01:56:07.956902,3.32
2025-03-28 01:56:07.991985,3.31
2025-03-28 01:56:08.027062,3.54
2025-03-28 01:56:08.063976,3.54
2025-03-28 01:56:08.099742,3.62
2025-03-28 01:56:08.136939,3.31
2025-03-28 01:56:08.172108,3.31
2025-03-28 01:56:08.207256,3.45
2025-03-28 01:56:08.242784,3.36
2025-03-28 01:56:08.278022,3.45
2025-03-28 01:56:08.313333,3.30
2025-03-28 01:56:08.348520,3.49
2025-03-28 01:56:08.384010,3.30
2025-03-28 01:56:08.420894,3.44
2025-03-28 01:56:08.456393,3.31
2025-03-28 01:56:08.491496,3.51
2025-03-28 01:56:08.526988,3.29
2025-03-28 01:56:08.562137,3.48
2025-03-28 01:56:08.598052,3.71
2025-03-28 01:56:08.633455,3.48
2025-03-28 01:56:08.669007,3.30
2025-03-28 01:56:08.704141,3.30
2025-03-28 01:56:08.739263,3.51
2025-03-28 01:56:08.774802,3.68
2025-03-28 01:56:08.810122,3.95
2025-03-28 01:56:08.844849,3.52
2025-03-28 01:56:08.880022,3.32
2025-03-28 01:56:08.915193,3.44
2025-03-28 01:56:08.950399,3.29
2025-03-28 01:56:08.985529,3.50
2025-03-28 01:56:09.022045,3.33
2025-03-28 01:56:09.057220,3.28
2025-03-28 01:56:09.092565,3.59
2025-03-28 01:56:09.128194,3.50
2025-03-28 01:56:09.163779,3.34
2025-03-28 01:56:09.198893,3.54
2025-03-28 01:56:09.234379,3.33
2025-03-28 01:56:09.269493,3.51
2025-03-28 01:56:09.304726,3.31
2025-03-28 01:56:09.339888,3.53
2025-03-28 01:56:09.375395,3.37
2025-03-28 01:56:09.410672,3.50
2025-03-28 01:56:09.446217,3.29
2025-03-28 01:56:09.481597,3.45
2025-03-28 01:56:09.517340,3.28
2025-03-28 01:56:09.554172,3.30
2025-03-28 01:56:09.589263,3.51
2025-03-28 01:56:09.624851,3.36
2025-03-28 01:56:09.659968,3.43
2025-03-28 01:56:09.695572,3.32
2025-03-28 01:56:09.730683,3.51
2025-03-28 01:56:09.765828,3.29
2025-03-28 01:56:09.802662,3.29
2025-03-28 01:56:09.837836,3.47
2025-03-28 01:56:09.873423,3.29
2025-03-28 01:56:09.908583,3.29
2025-03-28 01:56:09.943775,3.71
2025-03-28 01:56:09.978902,3.28
2025-03-28 01:56:10.013993,3.29
2025-03-28 01:56:10.049113,3.53
2025-03-28 01:56:10.084711,3.32
2025-03-28 01:56:10.120021,3.51
2025-03-28 01:56:10.155262,3.53
2025-03-28 01:56:10.190798,3.30
2025-03-28 01:56:10.225879,3.42
2025-03-28 01:56:10.261383,3.35
2025-03-28 01:56:10.296557,3.87
2025-03-28 01:56:10.332365,3.29
2025-03-28 01:56:10.367652,3.80
2025-03-28 01:56:10.402730,3.30
2025-03-28 01:56:10.439590,3.29
2025-03-28 01:56:10.474634,3.53
2025-03-28 01:56:10.510165,3.31
2025-03-28 01:56:10.545352,3.49
2025-03-28 01:56:10.580802,3.31
2025-03-28 01:56:10.615845,3.65
2025-03-28 01:56:10.652506,3.28
2025-03-28 01:56:10.687763,3.68
2025-03-28 01:56:10.722932,3.30
2025-03-28 01:56:10.758098,3.51
2025-03-28 01:56:10.793191,3.29
2025-03-28 01:56:10.828243,3.47
2025-03-28 01:56:10.863420,3.49
2025-03-28 01:56:10.898545,3.28
2025-03-28 01:56:10.933758,3.49
2025-03-28 01:56:10.969056,3.28
2025-03-28 01:56:11.004212,3.45
2025-03-28 01:56:11.040774,3.30
2025-03-28 01:56:11.075917,3.28
2025-03-28 01:56:11.111156,3.51
