Timestamp (s),Power (mW)
2025-03-28 01:46:01.566265,4.44
2025-03-28 01:46:01.601936,3.94
2025-03-28 01:46:01.636885,3.50
2025-03-28 01:46:01.672185,3.34
2025-03-28 01:46:01.707329,3.35
2025-03-28 01:46:01.742473,3.47
2025-03-28 01:46:01.777599,3.47
2025-03-28 01:46:01.813506,3.33
2025-03-28 01:46:01.848597,3.33
2025-03-28 01:46:01.883655,3.51
2025-03-28 01:46:01.918823,3.32
2025-03-28 01:46:01.953943,3.31
2025-03-28 01:46:01.989067,3.47
2025-03-28 01:46:02.024701,3.31
2025-03-28 01:46:02.059835,3.48
2025-03-28 01:46:02.095402,3.31
2025-03-28 01:46:02.130564,3.53
2025-03-28 01:46:02.166104,3.30
2025-03-28 01:46:02.201239,3.52
2025-03-28 01:46:02.236873,3.31
2025-03-28 01:46:02.271984,3.53
2025-03-28 01:46:02.307437,3.29
2025-03-28 01:46:02.342477,3.30
2025-03-28 01:46:02.377521,3.50
2025-03-28 01:46:02.413087,3.31
2025-03-28 01:46:02.448208,3.52
2025-03-28 01:46:02.483713,3.30
2025-03-28 01:46:02.518810,3.50
2025-03-28 01:46:02.554374,3.30
2025-03-28 01:46:02.589697,3.85
2025-03-28 01:46:02.625129,3.81
2025-03-28 01:46:02.660408,3.73
2025-03-28 01:46:02.695955,3.31
2025-03-28 01:46:02.731123,3.29
2025-03-28 01:46:02.766188,3.53
2025-03-28 01:46:02.801645,3.29
2025-03-28 01:46:02.836854,3.50
2025-03-28 01:46:02.872386,3.61
2025-03-28 01:46:02.908026,3.32
2025-03-28 01:46:02.945948,3.48
2025-03-28 01:46:02.981423,3.29
2025-03-28 01:46:03.016580,3.52
2025-03-28 01:46:03.052264,3.30
2025-03-28 01:46:03.087526,3.52
2025-03-28 01:46:03.123186,3.49
2025-03-28 01:46:03.158827,3.29
2025-03-28 01:46:03.193934,3.28
2025-03-28 01:46:03.229108,3.51
2025-03-28 01:46:03.264668,3.27
2025-03-28 01:46:03.299797,3.50
2025-03-28 01:46:03.335246,3.27
2025-03-28 01:46:03.370262,3.50
2025-03-28 01:46:03.405917,3.45
2025-03-28 01:46:03.441143,3.51
2025-03-28 01:46:03.476263,3.27
2025-03-28 01:46:03.513264,3.31
2025-03-28 01:46:03.548355,3.29
2025-03-28 01:46:03.583609,3.59
2025-03-28 01:46:03.619164,3.71
2025-03-28 01:46:03.654172,3.47
2025-03-28 01:46:03.689670,3.27
2025-03-28 01:46:03.724779,3.36
2025-03-28 01:46:03.759892,3.47
2025-03-28 01:46:03.795175,4.12
2025-03-28 01:46:03.832262,3.70
2025-03-28 01:46:03.867263,3.46
2025-03-28 01:46:03.902844,3.28
2025-03-28 01:46:03.937989,3.46
2025-03-28 01:46:03.973526,3.27
2025-03-28 01:46:04.008674,3.29
2025-03-28 01:46:04.043879,3.48
2025-03-28 01:46:04.078963,3.26
2025-03-28 01:46:04.114212,3.56
2025-03-28 01:46:04.149407,3.49
2025-03-28 01:46:04.184554,3.27
2025-03-28 01:46:04.219656,3.50
2025-03-28 01:46:04.254819,3.27
2025-03-28 01:46:04.289950,3.47
2025-03-28 01:46:04.325391,3.28
2025-03-28 01:46:04.360490,3.48
2025-03-28 01:46:04.395591,3.76
2025-03-28 01:46:04.431014,3.66
2025-03-28 01:46:04.466333,3.67
2025-03-28 01:46:04.501262,3.49
2025-03-28 01:46:04.536471,3.27
2025-03-28 01:46:04.571575,3.28
2025-03-28 01:46:04.606663,3.26
2025-03-28 01:46:04.641861,3.48
2025-03-28 01:46:04.676921,3.30
2025-03-28 01:46:04.711996,3.48
