Timestamp (s),Power (mW)
2025-03-28 01:58:05.072838,3.40
2025-03-28 01:58:05.109273,3.45
2025-03-28 01:58:05.144611,3.42
2025-03-28 01:58:05.179788,3.44
2025-03-28 01:58:05.214911,3.40
2025-03-28 01:58:05.250008,3.42
2025-03-28 01:58:05.285112,3.41
2025-03-28 01:58:05.320593,3.42
2025-03-28 01:58:05.355697,3.43
2025-03-28 01:58:05.390705,3.40
2025-03-28 01:58:05.425890,3.42
2025-03-28 01:58:05.460970,3.42
2025-03-28 01:58:05.496142,3.40
2025-03-28 01:58:05.532862,3.41
2025-03-28 01:58:05.567970,3.41
2025-03-28 01:58:05.603124,3.44
2025-03-28 01:58:05.639786,3.40
2025-03-28 01:58:05.674891,3.42
2025-03-28 01:58:05.709927,3.43
2025-03-28 01:58:05.744993,3.43
2025-03-28 01:58:05.780549,3.41
2025-03-28 01:58:05.815623,3.44
2025-03-28 01:58:05.850638,3.41
2025-03-28 01:58:05.885743,3.38
2025-03-28 01:58:05.920816,3.40
2025-03-28 01:58:05.955883,3.42
2025-03-28 01:58:05.990926,3.41
2025-03-28 01:58:06.026033,3.40
2025-03-28 01:58:06.061109,3.42
2025-03-28 01:58:06.096340,3.39
2025-03-28 01:58:06.132139,3.43
2025-03-28 01:58:06.167799,3.41
2025-03-28 01:58:06.202955,3.40
2025-03-28 01:58:06.238054,3.41
2025-03-28 01:58:06.273525,3.40
2025-03-28 01:58:06.308605,3.37
2025-03-28 01:58:06.344266,3.44
2025-03-28 01:58:06.379565,3.39
2025-03-28 01:58:06.414716,3.39
2025-03-28 01:58:06.449813,3.38
2025-03-28 01:58:06.484966,3.40
2025-03-28 01:58:06.520044,3.66
2025-03-28 01:58:06.555172,3.38
2025-03-28 01:58:06.590266,3.39
2025-03-28 01:58:06.625407,3.45
2025-03-28 01:58:06.660560,3.39
2025-03-28 01:58:06.695788,3.48
2025-03-28 01:58:06.730907,3.40
2025-03-28 01:58:06.766123,3.39
2025-03-28 01:58:06.801637,3.38
2025-03-28 01:58:06.836630,3.41
2025-03-28 01:58:06.872028,3.38
2025-03-28 01:58:06.907025,3.54
2025-03-28 01:58:06.942738,3.38
2025-03-28 01:58:06.979060,3.44
2025-03-28 01:58:07.014258,3.38
2025-03-28 01:58:07.049239,3.38
2025-03-28 01:58:07.084398,3.38
2025-03-28 01:58:07.119523,3.43
2025-03-28 01:58:07.154958,3.38
2025-03-28 01:58:07.190063,3.38
2025-03-28 01:58:07.225563,3.37
2025-03-28 01:58:07.262632,3.75
2025-03-28 01:58:07.298729,3.39
2025-03-28 01:58:07.333870,3.44
2025-03-28 01:58:07.368954,3.37
2025-03-28 01:58:07.404070,3.38
2025-03-28 01:58:07.439222,3.38
2025-03-28 01:58:07.474374,3.37
2025-03-28 01:58:07.509459,3.39
2025-03-28 01:58:07.554524,3.39
2025-03-28 01:58:07.589907,3.53
2025-03-28 01:58:07.625158,3.39
2025-03-28 01:58:07.660228,3.39
2025-03-28 01:58:07.695406,3.54
2025-03-28 01:58:07.730591,3.40
2025-03-28 01:58:07.765597,3.42
2025-03-28 01:58:07.801023,3.52
2025-03-28 01:58:07.836823,3.37
2025-03-28 01:58:07.873161,3.38
2025-03-28 01:58:07.908337,3.54
2025-03-28 01:58:07.943453,3.39
2025-03-28 01:58:07.978509,3.37
2025-03-28 01:58:08.013598,3.38
2025-03-28 01:58:08.048651,3.38
2025-03-28 01:58:08.083852,3.63
2025-03-28 01:58:08.119394,3.83
2025-03-28 01:58:08.155267,3.39
2025-03-28 01:58:08.190476,3.43
2025-03-28 01:58:08.226763,3.38
2025-03-28 01:58:08.261904,3.55
2025-03-28 01:58:08.297643,3.37
2025-03-28 01:58:08.332802,3.55
2025-03-28 01:58:08.368610,3.37
2025-03-28 01:58:08.403733,3.38
2025-03-28 01:58:08.438820,3.45
2025-03-28 01:58:08.473953,3.38
