Timestamp (s),Power (mW)
2025-03-28 01:49:11.734045,5964.67
2025-03-28 01:49:11.745660,5964.67
2025-03-28 01:49:11.757073,5924.10
2025-03-28 01:49:11.768487,5924.10
2025-03-28 01:49:11.779877,5883.52
2025-03-28 01:49:11.791268,5842.94
2025-03-28 01:49:11.802665,5842.94
2025-03-28 01:49:11.814258,5842.94
2025-03-28 01:49:11.825765,5802.37
2025-03-28 01:49:11.837324,5802.37
2025-03-28 01:49:11.848847,5761.79
2025-03-28 01:49:11.860337,5761.79
2025-03-28 01:49:11.871899,5721.22
2025-03-28 01:49:11.883461,5721.22
2025-03-28 01:49:11.894987,5680.64
2025-03-28 01:49:11.906465,5680.64
2025-03-28 01:49:11.917987,5640.06
2025-03-28 01:49:11.929512,5640.06
2025-03-28 01:49:11.941017,5640.06
2025-03-28 01:49:11.952549,5599.49
2025-03-28 01:49:11.964137,5599.49
2025-03-28 01:49:11.975615,5558.91
2025-03-28 01:49:11.987085,5558.91
2025-03-28 01:49:11.998557,5558.91
2025-03-28 01:49:12.010043,5518.34
2025-03-28 01:49:12.021554,5518.34
2025-03-28 01:49:12.033107,5518.34
2025-03-28 01:49:12.044675,5518.34
2025-03-28 01:49:12.056202,5477.76
2025-03-28 01:49:12.067686,5477.76
2025-03-28 01:49:12.079183,5477.76
2025-03-28 01:49:12.090687,5437.18
2025-03-28 01:49:12.102206,5437.18
2025-03-28 01:49:12.113694,5437.18
2025-03-28 01:49:12.125227,5437.18
2025-03-28 01:49:12.136767,5396.61
2025-03-28 01:49:12.148255,5396.61
2025-03-28 01:49:12.159727,5396.61
2025-03-28 01:49:12.171216,5396.61
2025-03-28 01:49:12.182699,5356.03
2025-03-28 01:49:12.194167,5356.03
2025-03-28 01:49:12.205681,5356.03
2025-03-28 01:49:12.217207,5356.03
2025-03-28 01:49:12.228738,5356.03
2025-03-28 01:49:12.240272,5315.46
2025-03-28 01:49:12.251808,5315.46
2025-03-28 01:49:12.263313,5315.46
2025-03-28 01:49:12.274799,5315.46
2025-03-28 01:49:12.286275,5315.46
2025-03-28 01:49:12.297753,5315.46
2025-03-28 01:49:12.309221,5274.88
2025-03-28 01:49:12.320694,5274.88
2025-03-28 01:49:12.332160,5274.88
2025-03-28 01:49:12.343631,5274.88
2025-03-28 01:49:12.355165,5274.88
2025-03-28 01:49:12.366618,5274.88
2025-03-28 01:49:12.378117,5234.30
2025-03-28 01:49:12.389620,5234.30
2025-03-28 01:49:12.401079,5242.56
2025-03-28 01:49:12.412596,5242.56
2025-03-28 01:49:12.424056,5242.56
2025-03-28 01:49:12.435611,5242.56
2025-03-28 01:49:12.447127,5242.56
2025-03-28 01:49:12.458657,5242.56
2025-03-28 01:49:12.470134,5201.92
2025-03-28 01:49:12.481656,5193.73
2025-03-28 01:49:12.493155,5201.92
2025-03-28 01:49:12.504709,5201.92
2025-03-28 01:49:12.516181,5201.92
2025-03-28 01:49:12.527676,5201.92
2025-03-28 01:49:12.539179,5193.73
2025-03-28 01:49:12.550671,5201.92
2025-03-28 01:49:12.562160,5201.92
2025-03-28 01:49:12.573689,5201.92
2025-03-28 01:49:12.585171,5201.92
2025-03-28 01:49:12.596653,5161.28
2025-03-28 01:49:12.608131,5161.28
2025-03-28 01:49:12.619693,5161.28
2025-03-28 01:49:12.631296,5161.28
2025-03-28 01:49:12.642892,5161.28
2025-03-28 01:49:12.654383,5153.15
2025-03-28 01:49:12.665903,5161.28
2025-03-28 01:49:12.677402,5161.28
2025-03-28 01:49:12.688960,5161.28
2025-03-28 01:49:12.700465,5161.28
2025-03-28 01:49:12.711937,5161.28
2025-03-28 01:49:12.723408,5161.28
2025-03-28 01:49:12.734941,5161.28
2025-03-28 01:49:12.747659,5161.28
2025-03-28 01:49:12.759286,5161.28
2025-03-28 01:49:12.770844,5161.28
2025-03-28 01:49:12.782351,5161.28
2025-03-28 01:49:12.793845,5161.28
2025-03-28 01:49:12.805445,5161.28
2025-03-28 01:49:12.816930,5161.28
2025-03-28 01:49:12.828405,5153.15
2025-03-28 01:49:12.840058,5161.28
2025-03-28 01:49:12.851694,5161.28
2025-03-28 01:49:12.863308,5161.28
2025-03-28 01:49:12.874871,5161.28
2025-03-28 01:49:12.886411,5161.28
2025-03-28 01:49:12.897920,5161.28
2025-03-28 01:49:12.909560,5161.28
2025-03-28 01:49:12.921057,5161.28
2025-03-28 01:49:12.932589,5161.28
2025-03-28 01:49:12.944075,5161.28
2025-03-28 01:49:12.955536,5120.64
2025-03-28 01:49:12.967025,5120.64
