Timestamp (s),Power (mW)
2025-03-28 01:59:16.793490,5964.67
2025-03-28 01:59:16.805148,5924.10
2025-03-28 01:59:16.816585,5924.10
2025-03-28 01:59:16.827979,5883.52
2025-03-28 01:59:16.839374,5842.94
2025-03-28 01:59:16.850814,5842.94
2025-03-28 01:59:16.862270,5802.37
2025-03-28 01:59:16.873791,5802.37
2025-03-28 01:59:16.885564,5761.79
2025-03-28 01:59:16.897221,5761.79
2025-03-28 01:59:16.908826,5721.22
2025-03-28 01:59:16.920407,5721.22
2025-03-28 01:59:16.931958,5680.64
2025-03-28 01:59:16.943441,5680.64
2025-03-28 01:59:16.954939,5640.06
2025-03-28 01:59:16.966459,5640.06
2025-03-28 01:59:16.978008,5640.06
2025-03-28 01:59:16.989487,5599.49
2025-03-28 01:59:17.001109,5599.49
2025-03-28 01:59:17.012636,5599.49
2025-03-28 01:59:17.024163,5558.91
2025-03-28 01:59:17.035647,5558.91
2025-03-28 01:59:17.047129,5518.34
2025-03-28 01:59:17.058620,5518.34
2025-03-28 01:59:17.070137,5518.34
2025-03-28 01:59:17.081653,5477.76
2025-03-28 01:59:17.093188,5477.76
2025-03-28 01:59:17.104696,5477.76
2025-03-28 01:59:17.116213,5477.76
2025-03-28 01:59:17.127718,5437.18
2025-03-28 01:59:17.139194,5437.18
2025-03-28 01:59:17.150704,5437.18
2025-03-28 01:59:17.162176,5396.61
2025-03-28 01:59:17.173652,5396.61
2025-03-28 01:59:17.185120,5396.61
2025-03-28 01:59:17.196582,5396.61
2025-03-28 01:59:17.208056,5356.03
2025-03-28 01:59:17.219662,5356.03
2025-03-28 01:59:17.231190,5356.03
2025-03-28 01:59:17.242705,5356.03
2025-03-28 01:59:17.254206,5356.03
2025-03-28 01:59:17.265756,5315.46
2025-03-28 01:59:17.277341,5315.46
2025-03-28 01:59:17.288899,5315.46
2025-03-28 01:59:17.300385,5315.46
2025-03-28 01:59:17.311919,5315.46
2025-03-28 01:59:17.323400,5274.88
2025-03-28 01:59:17.334897,5274.88
2025-03-28 01:59:17.346391,5274.88
2025-03-28 01:59:17.357887,5274.88
2025-03-28 01:59:17.369440,5274.88
2025-03-28 01:59:17.380949,5274.88
2025-03-28 01:59:17.392426,5234.30
2025-03-28 01:59:17.403943,5234.30
2025-03-28 01:59:17.415418,5234.30
2025-03-28 01:59:17.426913,5234.30
2025-03-28 01:59:17.438385,5234.30
2025-03-28 01:59:17.449860,5242.56
2025-03-28 01:59:17.461388,5242.56
2025-03-28 01:59:17.472904,5201.92
