Timestamp (s),Power (mW)
2025-03-28 01:46:45.573021,5964.67
2025-03-28 01:46:45.584726,5964.67
2025-03-28 01:46:45.596163,5924.10
2025-03-28 01:46:45.607573,5883.52
2025-03-28 01:46:45.619017,5883.52
2025-03-28 01:46:45.630503,5842.94
2025-03-28 01:46:45.641923,5842.94
2025-03-28 01:46:45.653507,5802.37
2025-03-28 01:46:45.665089,5802.37
2025-03-28 01:46:45.676587,5761.79
2025-03-28 01:46:45.688120,5761.79
2025-03-28 01:46:45.699612,5721.22
2025-03-28 01:46:45.711090,5721.22
2025-03-28 01:46:45.722562,5680.64
2025-03-28 01:46:45.734092,5680.64
2025-03-28 01:46:45.745572,5640.06
2025-03-28 01:46:45.757078,5640.06
2025-03-28 01:46:45.768605,5640.06
2025-03-28 01:46:45.780122,5599.49
2025-03-28 01:46:45.791620,5599.49
2025-03-28 01:46:45.803172,5558.91
2025-03-28 01:46:45.814698,5558.91
2025-03-28 01:46:45.826189,5558.91
2025-03-28 01:46:45.837741,5518.34
2025-03-28 01:46:45.849292,5518.34
2025-03-28 01:46:45.860816,5518.34
2025-03-28 01:46:45.872312,5477.76
2025-03-28 01:46:45.883825,5477.76
2025-03-28 01:46:45.895346,5477.76
2025-03-28 01:46:45.906836,5477.76
2025-03-28 01:46:45.918403,5437.18
2025-03-28 01:46:45.929946,5437.18
2025-03-28 01:46:45.941436,5437.18
2025-03-28 01:46:45.952939,5396.61
2025-03-28 01:46:45.964414,5396.61
2025-03-28 01:46:45.975876,5396.61
2025-03-28 01:46:45.987383,5396.61
2025-03-28 01:46:45.998903,5396.61
2025-03-28 01:46:46.010443,5356.03
2025-03-28 01:46:46.022006,5356.03
2025-03-28 01:46:46.033593,5356.03
2025-03-28 01:46:46.045112,5356.03
2025-03-28 01:46:46.056622,5356.03
2025-03-28 01:46:46.068136,5315.46
2025-03-28 01:46:46.079615,5315.46
2025-03-28 01:46:46.091134,5315.46
2025-03-28 01:46:46.102616,5315.46
2025-03-28 01:46:46.114111,5315.46
2025-03-28 01:46:46.125606,5283.20
2025-03-28 01:46:46.137135,5283.20
2025-03-28 01:46:46.148622,5283.20
2025-03-28 01:46:46.160083,5283.20
2025-03-28 01:46:46.171570,5283.20
2025-03-28 01:46:46.183070,5283.20
2025-03-28 01:46:46.194571,5242.56
2025-03-28 01:46:46.206124,5242.56
2025-03-28 01:46:46.217629,5242.56
2025-03-28 01:46:46.229091,5242.56
2025-03-28 01:46:46.240594,5242.56
2025-03-28 01:46:46.252077,5242.56
2025-03-28 01:46:46.263581,5242.56
2025-03-28 01:46:46.275027,5242.56
2025-03-28 01:46:46.286497,5242.56
2025-03-28 01:46:46.298058,5201.92
2025-03-28 01:46:46.309520,5201.92
2025-03-28 01:46:46.321045,5201.92
2025-03-28 01:46:46.332568,5201.92
2025-03-28 01:46:46.344064,5201.92
2025-03-28 01:46:46.355546,5201.92
2025-03-28 01:46:46.367056,5201.92
2025-03-28 01:46:46.378570,5201.92
2025-03-28 01:46:46.390126,5193.73
2025-03-28 01:46:46.401795,5201.92
2025-03-28 01:46:46.413394,5201.92
2025-03-28 01:46:46.424930,5201.92
2025-03-28 01:46:46.436442,5161.28
2025-03-28 01:46:46.447927,5161.28
2025-03-28 01:46:46.459430,5161.28
2025-03-28 01:46:46.470961,5161.28
2025-03-28 01:46:46.482486,5161.28
2025-03-28 01:46:46.494030,5161.28
2025-03-28 01:46:46.505527,5161.28
2025-03-28 01:46:46.517015,5161.28
2025-03-28 01:46:46.528499,5161.28
2025-03-28 01:46:46.540017,5161.28
2025-03-28 01:46:46.551515,5161.28
2025-03-28 01:46:46.562977,5161.28
2025-03-28 01:46:46.575491,5161.28
2025-03-28 01:46:46.586994,5161.28
2025-03-28 01:46:46.598613,5161.28
2025-03-28 01:46:46.610201,5161.28
2025-03-28 01:46:46.621880,5153.15
2025-03-28 01:46:46.633593,5161.28
2025-03-28 01:46:46.645228,5161.28
2025-03-28 01:46:46.656789,5161.28
2025-03-28 01:46:46.668325,5161.28
2025-03-28 01:46:46.679826,5161.28
2025-03-28 01:46:46.691243,5161.28
2025-03-28 01:46:46.702782,5161.28
2025-03-28 01:46:46.714268,5161.28
2025-03-28 01:46:46.725751,5161.28
2025-03-28 01:46:46.737307,5161.28
2025-03-28 01:46:46.748808,5120.64
2025-03-28 01:46:46.760287,5120.64
2025-03-28 01:46:46.771770,5120.64
2025-03-28 01:46:46.783255,5120.64
2025-03-28 01:46:46.794776,5120.64
2025-03-28 01:46:46.806277,5120.64
2025-03-28 01:46:46.817809,5120.64
2025-03-28 01:46:46.829354,5120.64
2025-03-28 01:46:46.840861,5120.64
2025-03-28 01:46:46.852355,5120.64
2025-03-28 01:46:46.863854,5120.64
2025-03-28 01:46:46.875371,5120.64
2025-03-28 01:46:46.886891,5120.64
2025-03-28 01:46:46.898422,5120.64
2025-03-28 01:46:46.909884,5120.64
2025-03-28 01:46:46.921366,5120.64
2025-03-28 01:46:46.933025,5120.64
2025-03-28 01:46:46.944558,5120.64
2025-03-28 01:46:46.956057,5120.64
2025-03-28 01:46:46.967543,5120.64
2025-03-28 01:46:46.979030,5120.64
2025-03-28 01:46:46.990565,5120.64
2025-03-28 01:46:47.002080,5120.64
2025-03-28 01:46:47.013602,5120.64
2025-03-28 01:46:47.025114,5120.64
2025-03-28 01:46:47.036614,5120.64
2025-03-28 01:46:47.048080,5120.64
2025-03-28 01:46:47.059556,5120.64
2025-03-28 01:46:47.071015,5120.64
2025-03-28 01:46:47.082504,5080.00
2025-03-28 01:46:47.094001,5080.00
2025-03-28 01:46:47.105453,5080.00
2025-03-28 01:46:47.116940,5080.00
2025-03-28 01:46:47.128389,5080.00
2025-03-28 01:46:47.139884,5080.00
2025-03-28 01:46:47.151384,5080.00
2025-03-28 01:46:47.162859,5080.00
2025-03-28 01:46:47.174330,5080.00
2025-03-28 01:46:47.185842,5080.00
2025-03-28 01:46:47.197358,5080.00
2025-03-28 01:46:47.208835,5080.00
2025-03-28 01:46:47.222170,5072.00
2025-03-28 01:46:47.233869,5072.00
2025-03-28 01:46:47.245443,5080.00
2025-03-28 01:46:47.256958,5080.00
2025-03-28 01:46:47.268432,5080.00
2025-03-28 01:46:47.279972,5080.00
2025-03-28 01:46:47.291488,5080.00
2025-03-28 01:46:47.302999,5080.00
2025-03-28 01:46:47.314458,5080.00
2025-03-28 01:46:47.325950,5080.00
2025-03-28 01:46:47.337464,5080.00
2025-03-28 01:46:47.348996,5080.00
2025-03-28 01:46:47.360470,5080.00
2025-03-28 01:46:47.371939,5080.00
2025-03-28 01:46:47.383432,5080.00
2025-03-28 01:46:47.394950,5080.00
2025-03-28 01:46:47.406438,5080.00
2025-03-28 01:46:47.418022,5080.00
2025-03-28 01:46:47.429655,5080.00
2025-03-28 01:46:47.441241,5080.00
2025-03-28 01:46:47.452744,5080.00
2025-03-28 01:46:47.464262,5080.00
2025-03-28 01:46:47.475824,5080.00
2025-03-28 01:46:47.487358,5080.00
2025-03-28 01:46:47.498845,5080.00
2025-03-28 01:46:47.510379,5080.00
2025-03-28 01:46:47.521860,5080.00
2025-03-28 01:46:47.533365,5080.00
2025-03-28 01:46:47.544845,5080.00
2025-03-28 01:46:47.556312,5080.00
2025-03-28 01:46:47.567767,5080.00
2025-03-28 01:46:47.579246,5080.00
2025-03-28 01:46:47.590717,5080.00
2025-03-28 01:46:47.602226,5080.00
2025-03-28 01:46:47.613728,5080.00
2025-03-28 01:46:47.625290,5080.00
2025-03-28 01:46:47.636844,5080.00
2025-03-28 01:46:47.648508,5080.00
2025-03-28 01:46:47.660005,5080.00
2025-03-28 01:46:47.671494,5080.00
2025-03-28 01:46:47.683001,5080.00
2025-03-28 01:46:47.694481,5080.00
2025-03-28 01:46:47.705988,5080.00
2025-03-28 01:46:47.717461,5080.00
2025-03-28 01:46:47.728929,5080.00
2025-03-28 01:46:47.740431,5080.00
2025-03-28 01:46:47.751949,5080.00
2025-03-28 01:46:47.763425,5080.00
2025-03-28 01:46:47.774884,5072.00
2025-03-28 01:46:47.786354,5080.00
2025-03-28 01:46:47.797893,5080.00
2025-03-28 01:46:47.809371,5080.00
2025-03-28 01:46:47.820896,5080.00
2025-03-28 01:46:47.832437,5080.00
2025-03-28 01:46:47.849812,5120.64
2025-03-28 01:46:47.867788,5080.00
2025-03-28 01:46:47.879345,5112.58
2025-03-28 01:46:47.890923,5080.00
2025-03-28 01:46:47.902426,5080.00
2025-03-28 01:46:47.913985,5080.00
2025-03-28 01:46:47.925469,5080.00
2025-03-28 01:46:47.936954,5080.00
2025-03-28 01:46:47.948464,5080.00
2025-03-28 01:46:47.959948,5080.00
2025-03-28 01:46:47.971420,5080.00
2025-03-28 01:46:47.982894,5080.00
2025-03-28 01:46:47.994406,5080.00
2025-03-28 01:46:48.005938,5080.00
2025-03-28 01:46:48.017450,5080.00
2025-03-28 01:46:48.028948,5072.00
2025-03-28 01:46:48.040467,5080.00
2025-03-28 01:46:48.052002,5080.00
2025-03-28 01:46:48.063490,5080.00
2025-03-28 01:46:48.074970,5080.00
2025-03-28 01:46:48.086459,5080.00
2025-03-28 01:46:48.098033,5080.00
2025-03-28 01:46:48.109550,5080.00
2025-03-28 01:46:48.121026,5080.00
2025-03-28 01:46:48.132490,5080.00
2025-03-28 01:46:48.145710,5072.00
2025-03-28 01:46:48.160091,5080.00
2025-03-28 01:46:48.171705,5080.00
2025-03-28 01:46:48.183179,5080.00
2025-03-28 01:46:48.194652,5080.00
2025-03-28 01:46:48.206162,5080.00
2025-03-28 01:46:48.217673,5080.00
2025-03-28 01:46:48.229244,5080.00
2025-03-28 01:46:48.240824,5080.00
2025-03-28 01:46:48.252398,5080.00
2025-03-28 01:46:48.263937,5080.00
