Timestamp (s),Power (mW)
2025-03-28 01:47:58.829690,4.36
2025-03-28 01:47:58.868472,3.40
2025-03-28 01:47:58.903679,3.41
2025-03-28 01:47:58.938851,3.53
2025-03-28 01:47:58.973978,3.38
2025-03-28 01:47:59.009031,3.41
2025-03-28 01:47:59.044141,3.38
2025-03-28 01:47:59.079196,3.40
2025-03-28 01:47:59.114236,3.43
2025-03-28 01:47:59.149400,3.43
2025-03-28 01:47:59.185506,3.41
2025-03-28 01:47:59.220548,3.44
2025-03-28 01:47:59.255690,3.41
2025-03-28 01:47:59.293004,3.40
2025-03-28 01:47:59.328115,3.40
2025-03-28 01:47:59.363210,3.40
2025-03-28 01:47:59.399410,3.40
2025-03-28 01:47:59.434515,3.40
2025-03-28 01:47:59.469636,3.38
2025-03-28 01:47:59.504650,3.40
2025-03-28 01:47:59.540113,3.41
2025-03-28 01:47:59.575067,3.37
2025-03-28 01:47:59.610111,3.38
2025-03-28 01:47:59.645199,3.37
2025-03-28 01:47:59.680211,3.45
2025-03-28 01:47:59.715240,3.37
2025-03-28 01:47:59.750165,3.38
2025-03-28 01:47:59.785141,3.39
2025-03-28 01:47:59.820258,3.38
2025-03-28 01:47:59.855528,3.74
2025-03-28 01:47:59.891786,3.85
2025-03-28 01:47:59.927710,3.39
2025-03-28 01:47:59.963836,3.37
2025-03-28 01:47:59.999485,3.42
2025-03-28 01:48:00.034560,3.38
2025-03-28 01:48:00.069667,3.37
2025-03-28 01:48:00.104662,3.39
2025-03-28 01:48:00.139843,3.63
2025-03-28 01:48:00.175686,3.37
2025-03-28 01:48:00.210811,3.39
2025-03-28 01:48:00.245978,3.38
2025-03-28 01:48:00.281052,3.55
2025-03-28 01:48:00.316747,3.38
2025-03-28 01:48:00.351713,3.37
2025-03-28 01:48:00.386754,3.37
2025-03-28 01:48:00.422246,3.39
2025-03-28 01:48:00.457727,3.39
2025-03-28 01:48:00.493063,3.36
2025-03-28 01:48:00.528756,3.39
2025-03-28 01:48:00.563805,3.38
2025-03-28 01:48:00.598881,3.38
2025-03-28 01:48:00.634479,3.38
2025-03-28 01:48:00.669637,3.37
2025-03-28 01:48:00.704770,3.38
2025-03-28 01:48:00.739956,3.38
2025-03-28 01:48:00.775191,3.38
2025-03-28 01:48:00.810206,3.37
2025-03-28 01:48:00.845238,3.55
2025-03-28 01:48:00.880490,3.38
2025-03-28 01:48:00.915574,3.39
2025-03-28 01:48:00.950764,3.63
2025-03-28 01:48:00.986264,3.37
2025-03-28 01:48:01.021385,3.37
2025-03-28 01:48:01.056536,3.37
