Timestamp (s),Power (mW)
0.00,3.93
1.03,3.48
2.05,3.49
3.08,3.47
4.11,3.47
5.14,3.48
6.16,3.48
7.19,3.73
8.22,3.46
9.24,3.46
10.27,3.97
11.30,3.94
12.33,3.98
13.35,4.02
14.38,4.03
