Timestamp (s),Power (mW)
2025-05-14 03:13:14.551866,5964.67
2025-05-14 03:13:14.563471,5964.67
2025-05-14 03:13:14.574914,5924.10
2025-05-14 03:13:14.586298,5883.52
2025-05-14 03:13:14.597839,5883.52
2025-05-14 03:13:14.609347,5842.94
2025-05-14 03:13:14.620832,5842.94
2025-05-14 03:13:14.632388,5802.37
2025-05-14 03:13:14.643968,5802.37
2025-05-14 03:13:14.655571,5761.79
2025-05-14 03:13:14.667147,5761.79
2025-05-14 03:13:14.678730,5721.22
2025-05-14 03:13:14.690300,5721.22
2025-05-14 03:13:14.701851,5680.64
2025-05-14 03:13:14.713397,5680.64
2025-05-14 03:13:14.725051,5640.06
2025-05-14 03:13:14.736694,5640.06
2025-05-14 03:13:14.748318,5599.49
2025-05-14 03:13:14.759944,5599.49
2025-05-14 03:13:14.771558,5599.49
2025-05-14 03:13:14.783174,5558.91
2025-05-14 03:13:14.794738,5558.91
2025-05-14 03:13:14.806326,5518.34
2025-05-14 03:13:14.817900,5518.34
2025-05-14 03:13:14.829441,5518.34
2025-05-14 03:13:14.840986,5477.76
2025-05-14 03:13:14.852549,5477.76
2025-05-14 03:13:14.864100,5477.76
2025-05-14 03:13:14.875636,5437.18
2025-05-14 03:13:14.887272,5437.18
2025-05-14 03:13:14.898877,5437.18
2025-05-14 03:13:14.910474,5437.18
2025-05-14 03:13:14.922183,5396.61
2025-05-14 03:13:14.933855,5396.61
2025-05-14 03:13:14.945468,5396.61
2025-05-14 03:13:14.957093,5396.61
2025-05-14 03:13:14.968699,5356.03
2025-05-14 03:13:14.980333,5356.03
2025-05-14 03:13:14.991998,5356.03
2025-05-14 03:13:15.003594,5315.46
2025-05-14 03:13:15.015182,5315.46
2025-05-14 03:13:15.026733,5315.46
2025-05-14 03:13:15.038290,5315.46
2025-05-14 03:13:15.049889,5315.46
2025-05-14 03:13:15.061457,5274.88
2025-05-14 03:13:15.073008,5274.88
2025-05-14 03:13:15.084592,5274.88
2025-05-14 03:13:15.096190,5274.88
2025-05-14 03:13:15.107779,5274.88
2025-05-14 03:13:15.119428,5274.88
2025-05-14 03:13:15.131041,5234.30
2025-05-14 03:13:15.142733,5234.30
2025-05-14 03:13:15.154321,5234.30
2025-05-14 03:13:15.165883,5234.30
2025-05-14 03:13:15.177445,5234.30
2025-05-14 03:13:15.188998,5234.30
2025-05-14 03:13:15.200611,5234.30
2025-05-14 03:13:15.212216,5193.73
2025-05-14 03:13:15.223884,5193.73
2025-05-14 03:13:15.235534,5193.73
2025-05-14 03:13:15.247133,5193.73
2025-05-14 03:13:15.258734,5193.73
2025-05-14 03:13:15.270321,5193.73
2025-05-14 03:13:15.281951,5201.92
2025-05-14 03:13:15.293519,5201.92
2025-05-14 03:13:15.305118,5161.28
2025-05-14 03:13:15.316695,5161.28
2025-05-14 03:13:15.328369,5161.28
2025-05-14 03:13:15.340015,5161.28
2025-05-14 03:13:15.351607,5161.28
2025-05-14 03:13:15.363216,5161.28
2025-05-14 03:13:15.374814,5161.28
2025-05-14 03:13:15.386432,5153.15
2025-05-14 03:13:15.398072,5153.15
2025-05-14 03:13:15.409831,5153.15
2025-05-14 03:13:15.421504,5161.28
2025-05-14 03:13:15.433134,5161.28
2025-05-14 03:13:15.444851,5161.28
2025-05-14 03:13:15.456477,5161.28
2025-05-14 03:13:15.468084,5161.28
2025-05-14 03:13:15.479673,5161.28
2025-05-14 03:13:15.491290,5161.28
2025-05-14 03:13:15.502884,5120.64
2025-05-14 03:13:15.514486,5120.64
2025-05-14 03:13:15.526155,5120.64
2025-05-14 03:13:15.537757,5112.58
2025-05-14 03:13:15.549373,5120.64
2025-05-14 03:13:15.560995,5112.58
2025-05-14 03:13:15.572614,5120.64
2025-05-14 03:13:15.584332,5120.64
2025-05-14 03:13:15.595976,5120.64
2025-05-14 03:13:15.607573,5120.64
2025-05-14 03:13:15.619169,5120.64
2025-05-14 03:13:15.630749,5120.64
2025-05-14 03:13:15.642317,5120.64
2025-05-14 03:13:15.653919,5120.64
2025-05-14 03:13:15.665495,5120.64
2025-05-14 03:13:15.677087,5120.64
2025-05-14 03:13:15.688645,5120.64
2025-05-14 03:13:15.700213,5120.64
2025-05-14 03:13:15.711825,5120.64
2025-05-14 03:13:15.723423,5120.64
