Timestamp (s),Power (mW)
2025-05-14 03:06:16.518794,5964.67
2025-05-14 03:06:16.530485,5924.10
2025-05-14 03:06:16.541968,5924.10
2025-05-14 03:06:16.553400,5883.52
2025-05-14 03:06:16.564830,5842.94
2025-05-14 03:06:16.576315,5842.94
2025-05-14 03:06:16.587909,5802.37
2025-05-14 03:06:16.599467,5802.37
2025-05-14 03:06:16.611037,5761.79
2025-05-14 03:06:16.622609,5761.79
2025-05-14 03:06:16.634186,5721.22
2025-05-14 03:06:16.645750,5721.22
2025-05-14 03:06:16.657360,5680.64
2025-05-14 03:06:16.668979,5680.64
2025-05-14 03:06:16.680583,5640.06
2025-05-14 03:06:16.692150,5640.06
2025-05-14 03:06:16.703725,5599.49
2025-05-14 03:06:16.715397,5599.49
2025-05-14 03:06:16.726981,5599.49
2025-05-14 03:06:16.738554,5558.91
2025-05-14 03:06:16.750164,5558.91
2025-05-14 03:06:16.761719,5518.34
2025-05-14 03:06:16.773339,5518.34
2025-05-14 03:06:16.784894,5518.34
2025-05-14 03:06:16.796450,5477.76
2025-05-14 03:06:16.808030,5477.76
2025-05-14 03:06:16.819583,5477.76
2025-05-14 03:06:16.831134,5437.18
2025-05-14 03:06:16.842693,5437.18
2025-05-14 03:06:16.854334,5437.18
2025-05-14 03:06:16.865890,5396.61
2025-05-14 03:06:16.877438,5396.61
2025-05-14 03:06:16.888988,5396.61
2025-05-14 03:06:16.900597,5396.61
2025-05-14 03:06:16.912152,5356.03
2025-05-14 03:06:16.923780,5356.03
2025-05-14 03:06:16.935342,5356.03
2025-05-14 03:06:16.946891,5356.03
2025-05-14 03:06:16.958438,5315.46
2025-05-14 03:06:16.970023,5315.46
2025-05-14 03:06:16.981641,5315.46
2025-05-14 03:06:16.993194,5315.46
2025-05-14 03:06:17.004783,5274.88
2025-05-14 03:06:17.016460,5274.88
2025-05-14 03:06:17.028029,5274.88
2025-05-14 03:06:17.039619,5274.88
2025-05-14 03:06:17.051198,5274.88
2025-05-14 03:06:17.062724,5234.30
2025-05-14 03:06:17.074291,5234.30
2025-05-14 03:06:17.085850,5234.30
2025-05-14 03:06:17.097470,5234.30
2025-05-14 03:06:17.109087,5234.30
2025-05-14 03:06:17.120745,5234.30
2025-05-14 03:06:17.132329,5193.73
2025-05-14 03:06:17.143905,5193.73
2025-05-14 03:06:17.155459,5193.73
2025-05-14 03:06:17.167040,5193.73
2025-05-14 03:06:17.178614,5193.73
2025-05-14 03:06:17.190184,5201.92
2025-05-14 03:06:17.201729,5201.92
2025-05-14 03:06:17.213337,5201.92
2025-05-14 03:06:17.224932,5161.28
2025-05-14 03:06:17.236483,5161.28
2025-05-14 03:06:17.248036,5153.15
2025-05-14 03:06:17.259614,5161.28
2025-05-14 03:06:17.271245,5161.28
2025-05-14 03:06:17.282800,5153.15
2025-05-14 03:06:17.294350,5161.28
2025-05-14 03:06:17.305923,5161.28
2025-05-14 03:06:17.317499,5161.28
2025-05-14 03:06:17.329130,5161.28
2025-05-14 03:06:17.340759,5153.15
2025-05-14 03:06:17.352486,5161.28
2025-05-14 03:06:17.364132,5161.28
2025-05-14 03:06:17.375728,5161.28
2025-05-14 03:06:17.387314,5120.64
2025-05-14 03:06:17.398935,5120.64
2025-05-14 03:06:17.410561,5120.64
2025-05-14 03:06:17.422128,5120.64
2025-05-14 03:06:17.433682,5120.64
2025-05-14 03:06:17.445265,5120.64
2025-05-14 03:06:17.456840,5120.64
2025-05-14 03:06:17.468403,5120.64
2025-05-14 03:06:17.479950,5120.64
2025-05-14 03:06:17.491511,5120.64
2025-05-14 03:06:17.503108,5120.64
2025-05-14 03:06:17.514701,5120.64
2025-05-14 03:06:17.526331,5112.58
2025-05-14 03:06:17.537919,5112.58
2025-05-14 03:06:17.549671,5120.64
2025-05-14 03:06:17.561295,5120.64
2025-05-14 03:06:17.572889,5120.64
2025-05-14 03:06:17.584489,5120.64
2025-05-14 03:06:17.596187,5120.64
2025-05-14 03:06:17.607804,5120.64
2025-05-14 03:06:17.619415,5080.00
2025-05-14 03:06:17.631008,5080.00
2025-05-14 03:06:17.642611,5080.00
2025-05-14 03:06:17.654279,5080.00
2025-05-14 03:06:17.665891,5080.00
2025-05-14 03:06:17.677485,5072.00
2025-05-14 03:06:17.689098,5080.00
