Timestamp (s),Power (mW)
2025-05-14 03:13:57.213316,5964.67
2025-05-14 03:13:57.224921,5964.67
2025-05-14 03:13:57.236342,5924.10
2025-05-14 03:13:57.247742,5883.52
2025-05-14 03:13:57.259287,5883.52
2025-05-14 03:13:57.270854,5842.94
2025-05-14 03:13:57.282427,5842.94
2025-05-14 03:13:57.294010,5802.37
2025-05-14 03:13:57.305544,5802.37
2025-05-14 03:13:57.317092,5761.79
2025-05-14 03:13:57.328694,5721.22
2025-05-14 03:13:57.340283,5721.22
2025-05-14 03:13:57.351846,5680.64
2025-05-14 03:13:57.363386,5680.64
2025-05-14 03:13:57.374937,5680.64
2025-05-14 03:13:57.386510,5640.06
2025-05-14 03:13:57.398103,5640.06
2025-05-14 03:13:57.409665,5599.49
2025-05-14 03:13:57.421292,5599.49
2025-05-14 03:13:57.432909,5558.91
2025-05-14 03:13:57.444514,5558.91
2025-05-14 03:13:57.456125,5558.91
2025-05-14 03:13:57.467679,5518.34
2025-05-14 03:13:57.479273,5518.34
2025-05-14 03:13:57.490854,5518.34
2025-05-14 03:13:57.502421,5477.76
2025-05-14 03:13:57.513994,5477.76
2025-05-14 03:13:57.525548,5477.76
2025-05-14 03:13:57.537105,5437.18
2025-05-14 03:13:57.548689,5437.18
2025-05-14 03:13:57.560247,5437.18
2025-05-14 03:13:57.571795,5396.61
2025-05-14 03:13:57.583402,5396.61
2025-05-14 03:13:57.595014,5396.61
2025-05-14 03:13:57.606606,5396.61
2025-05-14 03:13:57.618230,5356.03
2025-05-14 03:13:57.629814,5356.03
2025-05-14 03:13:57.641408,5356.03
2025-05-14 03:13:57.652997,5356.03
2025-05-14 03:13:57.664539,5315.46
2025-05-14 03:13:57.676145,5315.46
2025-05-14 03:13:57.687740,5315.46
2025-05-14 03:13:57.699370,5315.46
2025-05-14 03:13:57.711015,5315.46
2025-05-14 03:13:57.722595,5274.88
2025-05-14 03:13:57.734184,5274.88
2025-05-14 03:13:57.745745,5274.88
2025-05-14 03:13:57.757317,5274.88
2025-05-14 03:13:57.768837,5274.88
2025-05-14 03:13:57.780444,5234.30
2025-05-14 03:13:57.792007,5234.30
2025-05-14 03:13:57.803622,5234.30
2025-05-14 03:13:57.815206,5234.30
2025-05-14 03:13:57.826849,5234.30
2025-05-14 03:13:57.838465,5234.30
2025-05-14 03:13:57.850308,5234.30
2025-05-14 03:13:57.861938,5234.30
2025-05-14 03:13:57.873504,5234.30
2025-05-14 03:13:57.885220,5234.30
2025-05-14 03:13:57.896839,5234.30
2025-05-14 03:13:57.908476,5193.73
2025-05-14 03:13:57.920087,5193.73
2025-05-14 03:13:57.931726,5193.73
2025-05-14 03:13:57.943345,5193.73
2025-05-14 03:13:57.954948,5193.73
2025-05-14 03:13:57.966549,5193.73
2025-05-14 03:13:57.978221,5193.73
2025-05-14 03:13:57.989800,5193.73
2025-05-14 03:13:58.001458,5153.15
2025-05-14 03:13:58.013049,5153.15
2025-05-14 03:13:58.024714,5153.15
2025-05-14 03:13:58.036336,5161.28
2025-05-14 03:13:58.047873,5161.28
2025-05-14 03:13:58.059423,5161.28
2025-05-14 03:13:58.070974,5161.28
2025-05-14 03:13:58.082618,5161.28
2025-05-14 03:13:58.094239,5161.28
2025-05-14 03:13:58.105850,5161.28
2025-05-14 03:13:58.117426,5120.64
2025-05-14 03:13:58.128988,5120.64
2025-05-14 03:13:58.140551,5112.58
2025-05-14 03:13:58.152368,5120.64
2025-05-14 03:13:58.164094,5153.15
2025-05-14 03:13:58.175908,5153.15
2025-05-14 03:13:58.187700,5153.15
2025-05-14 03:13:58.199378,5161.28
2025-05-14 03:13:58.210982,5120.64
2025-05-14 03:13:58.222560,5153.15
2025-05-14 03:13:58.234362,5161.28
2025-05-14 03:13:58.246011,5161.28
2025-05-14 03:13:58.257604,5161.28
2025-05-14 03:13:58.269192,5120.64
2025-05-14 03:13:58.280785,5120.64
2025-05-14 03:13:58.292397,5120.64
2025-05-14 03:13:58.303985,5120.64
2025-05-14 03:13:58.315586,5120.64
2025-05-14 03:13:58.327137,5120.64
2025-05-14 03:13:58.338730,5120.64
2025-05-14 03:13:58.350295,5120.64
2025-05-14 03:13:58.361884,5120.64
2025-05-14 03:13:58.373443,5120.64
2025-05-14 03:13:58.385058,5120.64
