Timestamp (s),Power (mW)
2025-03-27 15:21:46.969728,3.52
2025-03-27 15:21:47.006223,3.53
2025-03-27 15:21:47.041499,3.50
2025-03-27 15:21:47.076687,3.51
2025-03-27 15:21:47.111755,3.67
2025-03-27 15:21:47.146887,3.50
2025-03-27 15:21:47.182008,3.49
2025-03-27 15:21:47.217081,3.52
2025-03-27 15:21:47.252095,3.52
2025-03-27 15:21:47.287149,3.50
2025-03-27 15:21:47.322370,3.49
2025-03-27 15:21:47.357477,3.51
2025-03-27 15:21:47.392557,3.50
2025-03-27 15:21:47.427541,3.54
2025-03-27 15:21:47.462592,3.49
2025-03-27 15:21:47.497628,3.51
2025-03-27 15:21:47.532659,3.50
2025-03-27 15:21:47.567775,3.50
2025-03-27 15:21:47.602782,3.51
2025-03-27 15:21:47.637878,3.50
2025-03-27 15:21:47.672864,3.56
2025-03-27 15:21:47.707916,3.49
2025-03-27 15:21:47.742947,3.50
2025-03-27 15:21:47.778071,3.54
2025-03-27 15:21:47.813127,3.49
2025-03-27 15:21:47.848167,3.50
2025-03-27 15:21:47.883188,3.52
2025-03-27 15:21:47.918148,3.48
2025-03-27 15:21:47.953265,3.49
2025-03-27 15:21:47.988364,3.52
2025-03-27 15:21:48.023594,3.48
2025-03-27 15:21:48.058810,3.49
2025-03-27 15:21:48.093874,3.54
2025-03-27 15:21:48.128979,3.49
2025-03-27 15:21:48.164029,3.49
2025-03-27 15:21:48.199077,3.51
2025-03-27 15:21:48.235803,3.48
2025-03-27 15:21:48.270967,3.49
2025-03-27 15:21:48.306075,3.52
2025-03-27 15:21:48.341138,3.49
2025-03-27 15:21:48.376263,3.49
2025-03-27 15:21:48.411267,3.49
2025-03-27 15:21:48.446230,3.49
2025-03-27 15:21:48.481265,3.48
2025-03-27 15:21:48.516336,3.49
2025-03-27 15:21:48.551444,3.50
2025-03-27 15:21:48.586497,3.48
2025-03-27 15:21:48.621567,3.47
2025-03-27 15:21:48.656545,3.48
2025-03-27 15:21:48.691627,3.49
2025-03-27 15:21:48.726644,3.48
2025-03-27 15:21:48.761783,3.50
2025-03-27 15:21:48.796872,3.50
2025-03-27 15:21:48.831923,3.51
