Timestamp (s),Power (mW)
2025-03-27 15:20:48.069418,3.45
2025-03-27 15:20:48.105854,3.44
2025-03-27 15:20:48.141115,3.44
2025-03-27 15:20:48.176175,3.44
2025-03-27 15:20:48.211265,3.43
2025-03-27 15:20:48.246388,3.46
2025-03-27 15:20:48.281434,3.44
2025-03-27 15:20:48.316465,3.45
2025-03-27 15:20:48.351466,3.44
2025-03-27 15:20:48.386517,3.43
2025-03-27 15:20:48.421673,3.43
2025-03-27 15:20:48.456786,3.46
2025-03-27 15:20:48.491861,3.47
2025-03-27 15:20:48.526898,3.44
2025-03-27 15:20:48.563539,3.44
2025-03-27 15:20:48.598588,3.43
2025-03-27 15:20:48.633690,3.43
2025-03-27 15:20:48.668740,3.41
2025-03-27 15:20:48.703859,3.44
2025-03-27 15:20:48.738872,3.45
2025-03-27 15:20:48.773938,3.48
2025-03-27 15:20:48.809012,3.44
2025-03-27 15:20:48.844113,3.42
2025-03-27 15:20:48.879258,3.56
2025-03-27 15:20:48.915909,3.43
2025-03-27 15:20:48.950943,3.43
2025-03-27 15:20:48.986008,3.43
2025-03-27 15:20:49.021064,3.43
2025-03-27 15:20:49.056145,3.43
2025-03-27 15:20:49.091224,3.43
2025-03-27 15:20:49.126270,3.42
2025-03-27 15:20:49.161265,3.43
2025-03-27 15:20:49.196265,3.46
2025-03-27 15:20:49.231366,3.42
2025-03-27 15:20:49.266359,3.43
2025-03-27 15:20:49.301481,3.45
2025-03-27 15:20:49.336489,3.63
2025-03-27 15:20:49.371507,3.43
2025-03-27 15:20:49.406620,3.45
2025-03-27 15:20:49.441651,3.41
2025-03-27 15:20:49.476736,3.43
2025-03-27 15:20:49.511761,3.44
2025-03-27 15:20:49.546807,3.41
2025-03-27 15:20:49.581883,3.43
2025-03-27 15:20:49.617025,3.43
2025-03-27 15:20:49.652112,3.44
2025-03-27 15:20:49.687118,3.43
2025-03-27 15:20:49.722132,3.42
2025-03-27 15:20:49.757106,3.43
2025-03-27 15:20:49.792104,3.42
2025-03-27 15:20:49.827233,3.42
2025-03-27 15:20:49.862262,3.44
2025-03-27 15:20:49.897332,3.42
2025-03-27 15:20:49.932368,3.42
2025-03-27 15:20:49.967372,3.47
2025-03-27 15:20:50.002399,3.44
2025-03-27 15:20:50.037447,3.43
2025-03-27 15:20:50.072533,3.46
2025-03-27 15:20:50.107552,3.41
2025-03-27 15:20:50.142645,3.43
2025-03-27 15:20:50.177602,3.45
2025-03-27 15:20:50.212596,3.44
2025-03-27 15:20:50.247662,3.42
2025-03-27 15:20:50.282641,3.46
2025-03-27 15:20:50.317699,3.42
2025-03-27 15:20:50.352714,3.43
2025-03-27 15:20:50.387692,3.41
2025-03-27 15:20:50.422833,3.43
2025-03-27 15:20:50.457899,3.44
2025-03-27 15:20:50.492990,3.41
2025-03-27 15:20:50.527990,3.44
2025-03-27 15:20:50.563050,3.40
2025-03-27 15:20:50.598034,3.41
2025-03-27 15:20:50.633152,3.44
2025-03-27 15:20:50.668210,3.41
2025-03-27 15:20:50.703267,3.55
2025-03-27 15:20:50.739937,3.43
2025-03-27 15:20:50.776610,3.42
2025-03-27 15:20:50.811645,3.45
2025-03-27 15:20:50.846658,3.42
2025-03-27 15:20:50.881798,3.43
2025-03-27 15:20:50.916858,3.44
2025-03-27 15:20:50.951875,3.44
2025-03-27 15:20:50.987006,3.41
2025-03-27 15:20:51.022027,3.42
2025-03-27 15:20:51.057103,3.44
2025-03-27 15:20:51.092189,3.48
2025-03-27 15:20:51.127266,3.42
2025-03-27 15:20:51.162263,3.42
2025-03-27 15:20:51.197263,3.41
2025-03-27 15:20:51.232230,3.40
2025-03-27 15:20:51.267365,3.44
2025-03-27 15:20:51.302392,3.42
2025-03-27 15:20:51.337347,3.42
2025-03-27 15:20:51.372426,3.46
2025-03-27 15:20:51.407426,3.42
2025-03-27 15:20:51.443018,3.42
2025-03-27 15:20:51.479732,3.41
2025-03-27 15:20:51.514827,3.45
2025-03-27 15:20:51.549905,3.47
2025-03-27 15:20:51.584890,3.47
2025-03-27 15:20:51.619929,3.42
2025-03-27 15:20:51.654925,3.43
2025-03-27 15:20:51.690006,3.45
2025-03-27 15:20:51.725023,3.42
2025-03-27 15:20:51.760016,3.41
2025-03-27 15:20:51.795057,3.44
2025-03-27 15:20:51.830041,3.41
2025-03-27 15:20:51.865168,3.41
2025-03-27 15:20:51.900154,3.73
2025-03-27 15:20:51.935267,3.43
2025-03-27 15:20:51.970473,3.41
2025-03-27 15:20:52.005522,3.41
2025-03-27 15:20:52.040554,3.42
2025-03-27 15:20:52.075629,3.41
2025-03-27 15:20:52.110733,3.42
2025-03-27 15:20:52.145804,3.44
2025-03-27 15:20:52.180874,3.41
2025-03-27 15:20:52.215828,3.43
2025-03-27 15:20:52.250963,3.42
