Timestamp (s),Power (mW)
2025-03-27 15:22:20.995204,3.50
2025-03-27 15:22:21.031721,3.51
2025-03-27 15:22:21.067100,3.50
2025-03-27 15:22:21.102222,3.49
2025-03-27 15:22:21.137203,3.49
2025-03-27 15:22:21.172342,3.49
2025-03-27 15:22:21.207434,3.48
2025-03-27 15:22:21.242462,3.53
2025-03-27 15:22:21.277422,3.48
2025-03-27 15:22:21.312411,3.48
2025-03-27 15:22:21.347427,3.51
2025-03-27 15:22:21.382466,3.47
2025-03-27 15:22:21.417557,3.48
2025-03-27 15:22:21.452618,3.51
2025-03-27 15:22:21.487646,3.47
2025-03-27 15:22:21.522664,3.49
2025-03-27 15:22:21.557762,3.75
2025-03-27 15:22:21.592825,3.52
2025-03-27 15:22:21.627887,3.64
2025-03-27 15:22:21.662947,3.50
2025-03-27 15:22:21.697991,3.47
2025-03-27 15:22:21.733008,3.48
2025-03-27 15:22:21.768131,3.50
2025-03-27 15:22:21.803206,3.47
2025-03-27 15:22:21.838262,3.49
2025-03-27 15:22:21.873265,3.47
2025-03-27 15:22:21.908264,3.49
2025-03-27 15:22:21.943263,3.48
2025-03-27 15:22:21.978425,3.46
2025-03-27 15:22:22.013478,3.47
2025-03-27 15:22:22.048468,3.48
2025-03-27 15:22:22.083583,3.49
2025-03-27 15:22:22.118558,3.47
2025-03-27 15:22:22.153591,3.48
2025-03-27 15:22:22.188708,3.47
2025-03-27 15:22:22.223746,3.51
2025-03-27 15:22:22.258817,3.45
2025-03-27 15:22:22.294454,3.47
2025-03-27 15:22:22.329436,3.53
2025-03-27 15:22:22.364532,3.46
2025-03-27 15:22:22.399493,3.46
2025-03-27 15:22:22.434529,3.46
2025-03-27 15:22:22.469556,3.48
2025-03-27 15:22:22.504524,3.46
2025-03-27 15:22:22.539583,3.48
2025-03-27 15:22:22.574633,3.47
2025-03-27 15:22:22.609697,3.48
2025-03-27 15:22:22.644743,3.50
2025-03-27 15:22:22.679842,3.45
2025-03-27 15:22:22.714843,3.53
2025-03-27 15:22:22.749919,3.47
2025-03-27 15:22:22.784988,3.49
2025-03-27 15:22:22.820084,3.48
2025-03-27 15:22:22.855108,3.66
2025-03-27 15:22:22.890205,3.50
2025-03-27 15:22:22.925183,3.47
2025-03-27 15:22:22.960159,3.46
2025-03-27 15:22:22.995247,3.48
2025-03-27 15:22:23.030261,3.47
2025-03-27 15:22:23.065397,3.45
2025-03-27 15:22:23.100354,3.50
2025-03-27 15:22:23.135408,3.45
2025-03-27 15:22:23.170437,3.46
2025-03-27 15:22:23.205422,3.49
2025-03-27 15:22:23.240459,3.49
2025-03-27 15:22:23.275376,3.48
2025-03-27 15:22:23.310397,3.48
2025-03-27 15:22:23.345352,3.46
2025-03-27 15:22:23.380462,3.46
2025-03-27 15:22:23.415450,3.45
2025-03-27 15:22:23.450537,3.45
2025-03-27 15:22:23.485501,3.48
2025-03-27 15:22:23.520497,3.46
2025-03-27 15:22:23.555497,3.67
2025-03-27 15:22:23.590578,3.49
2025-03-27 15:22:23.625687,3.46
2025-03-27 15:22:23.660767,3.44
2025-03-27 15:22:23.695794,3.46
2025-03-27 15:22:23.730806,3.46
2025-03-27 15:22:23.765819,3.47
2025-03-27 15:22:23.800871,3.66
2025-03-27 15:22:23.835930,3.45
2025-03-27 15:22:23.871023,3.48
2025-03-27 15:22:23.906025,3.46
2025-03-27 15:22:23.940997,3.46
2025-03-27 15:22:23.976039,3.46
2025-03-27 15:22:24.011114,3.46
2025-03-27 15:22:24.046232,3.45
2025-03-27 15:22:24.081261,3.49
2025-03-27 15:22:24.116367,3.46
2025-03-27 15:22:24.151270,3.44
2025-03-27 15:22:24.186266,3.48
2025-03-27 15:22:24.221330,3.47
2025-03-27 15:22:24.256374,3.43
2025-03-27 15:22:24.291411,3.44
2025-03-27 15:22:24.326266,3.46
2025-03-27 15:22:24.361354,3.47
2025-03-27 15:22:24.396431,3.44
2025-03-27 15:22:24.431530,3.47
2025-03-27 15:22:24.466495,3.46
2025-03-27 15:22:24.501531,3.47
2025-03-27 15:22:24.536451,3.50
2025-03-27 15:22:24.571547,3.47
2025-03-27 15:22:24.606622,3.47
2025-03-27 15:22:24.641721,3.48
2025-03-27 15:22:24.676812,3.46
2025-03-27 15:22:24.712886,3.53
2025-03-27 15:22:24.747916,3.50
2025-03-27 15:22:24.782962,3.45
2025-03-27 15:22:24.818052,3.46
2025-03-27 15:22:24.853176,3.47
2025-03-27 15:22:24.888266,3.44
2025-03-27 15:22:24.923263,3.45
2025-03-27 15:22:24.958198,3.46
2025-03-27 15:22:24.993265,3.45
2025-03-27 15:22:25.028227,3.44
2025-03-27 15:22:25.063232,3.48
2025-03-27 15:22:25.098383,3.45
2025-03-27 15:22:25.133476,3.47
2025-03-27 15:22:25.168452,3.46
2025-03-27 15:22:25.203580,3.46
2025-03-27 15:22:25.238612,3.78
2025-03-27 15:22:25.273641,3.45
2025-03-27 15:22:25.308715,3.47
2025-03-27 15:22:25.343684,3.45
2025-03-27 15:22:25.378752,3.44
2025-03-27 15:22:25.413758,3.45
2025-03-27 15:22:25.448858,3.46
2025-03-27 15:22:25.483875,3.47
2025-03-27 15:22:25.518957,3.47
2025-03-27 15:22:25.555135,3.44
2025-03-27 15:22:25.590116,3.78
2025-03-27 15:22:25.625240,3.47
2025-03-27 15:22:25.660347,3.48
2025-03-27 15:22:25.695408,3.44
2025-03-27 15:22:25.730443,3.50
2025-03-27 15:22:25.765415,3.46
2025-03-27 15:22:25.800508,3.45
2025-03-27 15:22:25.835585,3.48
2025-03-27 15:22:25.870631,3.45
2025-03-27 15:22:25.905696,3.46
2025-03-27 15:22:25.940712,3.48
2025-03-27 15:22:25.975663,4.17
2025-03-27 15:22:26.011473,3.45
2025-03-27 15:22:26.046783,3.51
2025-03-27 15:22:26.081895,3.44
2025-03-27 15:22:26.116962,3.44
2025-03-27 15:22:26.152001,3.48
2025-03-27 15:22:26.186996,3.46
2025-03-27 15:22:26.222017,3.46
2025-03-27 15:22:26.257175,3.49
2025-03-27 15:22:26.292182,3.44
2025-03-27 15:22:26.327200,3.45
2025-03-27 15:22:26.362229,3.46
2025-03-27 15:22:26.397213,3.48
2025-03-27 15:22:26.432264,3.45
2025-03-27 15:22:26.467225,3.44
2025-03-27 15:22:26.502266,3.44
2025-03-27 15:22:26.537232,3.46
2025-03-27 15:22:26.572243,3.45
2025-03-27 15:22:26.607247,3.47
2025-03-27 15:22:26.642240,3.46
2025-03-27 15:22:26.677265,3.43
2025-03-27 15:22:26.712263,3.46
2025-03-27 15:22:26.747199,3.46
2025-03-27 15:22:26.782087,3.46
2025-03-27 15:22:26.817151,3.47
2025-03-27 15:22:26.852092,3.45
2025-03-27 15:22:26.887101,3.47
2025-03-27 15:22:26.922186,3.49
2025-03-27 15:22:26.957187,3.46
2025-03-27 15:22:26.992177,3.45
2025-03-27 15:22:27.027203,3.45
2025-03-27 15:22:27.062264,3.45
2025-03-27 15:22:27.097333,3.44
2025-03-27 15:22:27.132264,3.44
2025-03-27 15:22:27.167263,3.44
2025-03-27 15:22:27.202262,3.43
2025-03-27 15:22:27.237343,3.43
2025-03-27 15:22:27.272376,3.43
2025-03-27 15:22:27.307333,3.45
2025-03-27 15:22:27.342265,3.45
2025-03-27 15:22:27.377246,3.47
2025-03-27 15:22:27.412263,3.43
2025-03-27 15:22:27.447266,3.44
2025-03-27 15:22:27.482355,3.46
2025-03-27 15:22:27.517337,3.45
2025-03-27 15:22:27.552263,3.45
2025-03-27 15:22:27.587230,3.55
2025-03-27 15:22:27.623921,3.49
2025-03-27 15:22:27.658915,3.44
2025-03-27 15:22:27.694015,3.49
2025-03-27 15:22:27.730209,3.43
2025-03-27 15:22:27.765194,3.45
2025-03-27 15:22:27.800237,3.48
2025-03-27 15:22:27.835264,3.45
2025-03-27 15:22:27.870244,3.45
2025-03-27 15:22:27.905268,3.46
2025-03-27 15:22:27.940233,3.43
2025-03-27 15:22:27.975218,3.44
2025-03-27 15:22:28.010151,3.44
2025-03-27 15:22:28.045267,3.44
2025-03-27 15:22:28.080341,3.45
2025-03-27 15:22:28.115416,3.44
2025-03-27 15:22:28.150382,3.44
2025-03-27 15:22:28.185346,3.43
2025-03-27 15:22:28.220367,3.45
2025-03-27 15:22:28.255345,3.44
2025-03-27 15:22:28.290415,3.43
2025-03-27 15:22:28.325410,3.45
2025-03-27 15:22:28.360410,3.46
2025-03-27 15:22:28.395390,3.44
2025-03-27 15:22:28.430502,3.44
2025-03-27 15:22:28.465543,3.47
2025-03-27 15:22:28.500585,3.44
2025-03-27 15:22:28.535583,3.44
2025-03-27 15:22:28.570599,3.46
2025-03-27 15:22:28.605597,3.43
2025-03-27 15:22:28.640629,3.43
2025-03-27 15:22:28.675680,3.47
2025-03-27 15:22:28.710719,3.44
2025-03-27 15:22:28.745819,3.45
2025-03-27 15:22:28.780780,3.43
2025-03-27 15:22:28.815820,3.46
2025-03-27 15:22:28.850848,3.46
2025-03-27 15:22:28.885942,3.43
2025-03-27 15:22:28.920905,3.75
2025-03-27 15:22:28.955933,3.48
2025-03-27 15:22:28.990951,3.48
2025-03-27 15:22:29.026009,3.64
2025-03-27 15:22:29.061070,3.44
2025-03-27 15:22:29.096129,3.44
2025-03-27 15:22:29.131143,3.49
2025-03-27 15:22:29.166190,3.44
2025-03-27 15:22:29.202359,3.45
2025-03-27 15:22:29.237403,3.44
2025-03-27 15:22:29.272461,3.45
2025-03-27 15:22:29.307474,3.44
2025-03-27 15:22:29.342463,3.48
2025-03-27 15:22:29.377445,3.43
2025-03-27 15:22:29.412414,3.43
2025-03-27 15:22:29.447486,3.46
2025-03-27 15:22:29.482544,3.43
2025-03-27 15:22:29.517568,3.44
2025-03-27 15:22:29.552551,3.44
2025-03-27 15:22:29.587572,3.44
2025-03-27 15:22:29.623507,3.44
2025-03-27 15:22:29.658493,3.46
2025-03-27 15:22:29.693612,3.43
2025-03-27 15:22:29.728595,3.42
2025-03-27 15:22:29.763537,3.46
2025-03-27 15:22:29.798513,3.42
2025-03-27 15:22:29.833505,3.43
2025-03-27 15:22:29.868551,3.42
2025-03-27 15:22:29.903556,3.44
2025-03-27 15:22:29.938582,3.43
2025-03-27 15:22:29.973567,3.43
2025-03-27 15:22:30.008572,3.45
2025-03-27 15:22:30.043634,3.44
2025-03-27 15:22:30.078677,3.42
2025-03-27 15:22:30.113739,3.44
2025-03-27 15:22:30.148691,3.43
2025-03-27 15:22:30.183745,3.42
2025-03-27 15:22:30.218791,3.92
2025-03-27 15:22:30.253939,3.46
2025-03-27 15:22:30.288982,3.44
2025-03-27 15:22:30.324020,3.42
2025-03-27 15:22:30.358964,3.46
2025-03-27 15:22:30.394023,3.45
2025-03-27 15:22:30.429040,3.45
2025-03-27 15:22:30.464105,3.42
2025-03-27 15:22:30.499075,3.41
2025-03-27 15:22:30.534111,3.42
2025-03-27 15:22:30.569014,3.44
2025-03-27 15:22:30.604045,3.43
2025-03-27 15:22:30.639021,3.44
2025-03-27 15:22:30.674083,3.45
2025-03-27 15:22:30.709101,3.43
2025-03-27 15:22:30.744069,3.45
2025-03-27 15:22:30.779048,3.44
2025-03-27 15:22:30.815733,3.45
2025-03-27 15:22:30.850768,3.42
2025-03-27 15:22:30.885784,3.45
2025-03-27 15:22:30.920858,3.44
2025-03-27 15:22:30.955847,3.42
2025-03-27 15:22:30.990766,3.43
