Timestamp (s),Power (mW)
2025-03-27 15:21:42.752530,5964.67
2025-03-27 15:21:42.764190,5964.67
2025-03-27 15:21:42.775636,5924.10
2025-03-27 15:21:42.787053,5924.10
2025-03-27 15:21:42.798494,5883.52
2025-03-27 15:21:42.809998,5883.52
2025-03-27 15:21:42.821492,5842.94
2025-03-27 15:21:42.832993,5842.94
2025-03-27 15:21:42.844482,5802.37
2025-03-27 15:21:42.855972,5802.37
2025-03-27 15:21:42.867456,5761.79
2025-03-27 15:21:42.878939,5761.79
2025-03-27 15:21:42.890425,5721.22
2025-03-27 15:21:42.901999,5721.22
2025-03-27 15:21:42.913546,5680.64
2025-03-27 15:21:42.925057,5680.64
2025-03-27 15:21:42.936581,5640.06
2025-03-27 15:21:42.948069,5640.06
2025-03-27 15:21:42.959563,5640.06
2025-03-27 15:21:42.971061,5599.49
2025-03-27 15:21:42.982679,5599.49
2025-03-27 15:21:42.994208,5558.91
2025-03-27 15:21:43.005750,5558.91
2025-03-27 15:21:43.017760,5558.91
2025-03-27 15:21:43.029904,5518.34
2025-03-27 15:21:43.041984,5518.34
2025-03-27 15:21:43.053451,5518.34
2025-03-27 15:21:43.064912,5518.34
2025-03-27 15:21:43.076363,5477.76
2025-03-27 15:21:43.087838,5477.76
2025-03-27 15:21:43.099301,5477.76
2025-03-27 15:21:43.110747,5437.18
2025-03-27 15:21:43.122294,5437.18
2025-03-27 15:21:43.133757,5437.18
2025-03-27 15:21:43.145208,5437.18
2025-03-27 15:21:43.156667,5396.61
2025-03-27 15:21:43.168123,5396.61
2025-03-27 15:21:43.179562,5396.61
2025-03-27 15:21:43.191052,5396.61
2025-03-27 15:21:43.202540,5356.03
2025-03-27 15:21:43.214083,5356.03
2025-03-27 15:21:43.225604,5356.03
2025-03-27 15:21:43.237074,5356.03
2025-03-27 15:21:43.248556,5356.03
2025-03-27 15:21:43.260075,5315.46
2025-03-27 15:21:43.271539,5315.46
2025-03-27 15:21:43.283024,5315.46
2025-03-27 15:21:43.294519,5315.46
2025-03-27 15:21:43.306025,5315.46
2025-03-27 15:21:43.317592,5315.46
2025-03-27 15:21:43.329097,5274.88
2025-03-27 15:21:43.340592,5274.88
2025-03-27 15:21:43.352052,5274.88
2025-03-27 15:21:43.363524,5274.88
2025-03-27 15:21:43.374992,5274.88
2025-03-27 15:21:43.386476,5274.88
2025-03-27 15:21:43.398008,5234.30
2025-03-27 15:21:43.409479,5234.30
2025-03-27 15:21:43.421102,5234.30
2025-03-27 15:21:43.432737,5234.30
2025-03-27 15:21:43.444315,5234.30
2025-03-27 15:21:43.455869,5234.30
2025-03-27 15:21:43.467411,5234.30
2025-03-27 15:21:43.478898,5234.30
2025-03-27 15:21:43.490402,5234.30
2025-03-27 15:21:43.501935,5234.30
2025-03-27 15:21:43.513439,5193.73
2025-03-27 15:21:43.524960,5193.73
2025-03-27 15:21:43.536469,5193.73
2025-03-27 15:21:43.547964,5193.73
2025-03-27 15:21:43.559474,5193.73
2025-03-27 15:21:43.570972,5193.73
2025-03-27 15:21:43.582519,5193.73
2025-03-27 15:21:43.594020,5193.73
2025-03-27 15:21:43.605543,5201.92
2025-03-27 15:21:43.617055,5201.92
2025-03-27 15:21:43.628579,5201.92
2025-03-27 15:21:43.640058,5161.28
