Timestamp (s),Power (mW)
2025-03-27 15:19:16.199853,5964.67
2025-03-27 15:19:16.211655,5964.67
2025-03-27 15:19:16.223079,5924.10
2025-03-27 15:19:16.234481,5924.10
2025-03-27 15:19:16.245897,5883.52
2025-03-27 15:19:16.257326,5883.52
2025-03-27 15:19:16.268920,5842.94
2025-03-27 15:19:16.280403,5802.37
2025-03-27 15:19:16.291923,5802.37
2025-03-27 15:19:16.303459,5761.79
2025-03-27 15:19:16.314971,5761.79
2025-03-27 15:19:16.326458,5721.22
2025-03-27 15:19:16.337971,5721.22
2025-03-27 15:19:16.349420,5721.22
2025-03-27 15:19:16.360907,5680.64
2025-03-27 15:19:16.372385,5680.64
2025-03-27 15:19:16.383909,5640.06
2025-03-27 15:19:16.395413,5640.06
2025-03-27 15:19:16.406896,5599.49
2025-03-27 15:19:16.418433,5599.49
2025-03-27 15:19:16.429951,5599.49
2025-03-27 15:19:16.441423,5558.91
2025-03-27 15:19:16.452938,5558.91
2025-03-27 15:19:16.464398,5558.91
2025-03-27 15:19:16.475932,5518.34
2025-03-27 15:19:16.487439,5518.34
2025-03-27 15:19:16.498922,5518.34
2025-03-27 15:19:16.510452,5477.76
2025-03-27 15:19:16.522038,5477.76
2025-03-27 15:19:16.533533,5477.76
2025-03-27 15:19:16.545002,5437.18
2025-03-27 15:19:16.556473,5437.18
2025-03-27 15:19:16.567956,5437.18
2025-03-27 15:19:16.579417,5437.18
2025-03-27 15:19:16.590892,5396.61
2025-03-27 15:19:16.602409,5396.61
2025-03-27 15:19:16.613876,5396.61
2025-03-27 15:19:16.625359,5396.61
2025-03-27 15:19:16.636867,5396.61
2025-03-27 15:19:16.648330,5356.03
2025-03-27 15:19:16.659830,5356.03
2025-03-27 15:19:16.671319,5356.03
2025-03-27 15:19:16.682818,5356.03
2025-03-27 15:19:16.694314,5315.46
2025-03-27 15:19:16.705776,5315.46
2025-03-27 15:19:16.717284,5315.46
2025-03-27 15:19:16.728782,5315.46
2025-03-27 15:19:16.740275,5315.46
2025-03-27 15:19:16.751766,5315.46
2025-03-27 15:19:16.763251,5274.88
2025-03-27 15:19:16.774745,5274.88
2025-03-27 15:19:16.786279,5274.88
2025-03-27 15:19:16.797762,5274.88
2025-03-27 15:19:16.809303,5274.88
2025-03-27 15:19:16.820789,5274.88
2025-03-27 15:19:16.832259,5234.30
2025-03-27 15:19:16.843775,5234.30
2025-03-27 15:19:16.855302,5234.30
2025-03-27 15:19:16.866798,5234.30
2025-03-27 15:19:16.878314,5234.30
2025-03-27 15:19:16.889791,5234.30
2025-03-27 15:19:16.901300,5234.30
2025-03-27 15:19:16.912774,5234.30
2025-03-27 15:19:16.924275,5193.73
2025-03-27 15:19:16.935771,5193.73
2025-03-27 15:19:16.947254,5201.92
2025-03-27 15:19:16.958763,5201.92
2025-03-27 15:19:16.970288,5201.92
2025-03-27 15:19:16.981813,5201.92
2025-03-27 15:19:16.993508,5201.92
2025-03-27 15:19:17.005091,5201.92
2025-03-27 15:19:17.016617,5201.92
2025-03-27 15:19:17.028092,5201.92
2025-03-27 15:19:17.039606,5201.92
2025-03-27 15:19:17.051099,5201.92
2025-03-27 15:19:17.062642,5161.28
2025-03-27 15:19:17.074126,5161.28
2025-03-27 15:19:17.085665,5153.15
2025-03-27 15:19:17.097163,5153.15
2025-03-27 15:19:17.108700,5161.28
2025-03-27 15:19:17.120230,5161.28
2025-03-27 15:19:17.131732,5161.28
2025-03-27 15:19:17.143217,5161.28
2025-03-27 15:19:17.154674,5161.28
2025-03-27 15:19:17.166172,5161.28
2025-03-27 15:19:17.177655,5161.28
2025-03-27 15:19:17.189130,5161.28
2025-03-27 15:19:17.200612,5161.28
2025-03-27 15:19:17.212094,5153.15
2025-03-27 15:19:17.223599,5120.64
2025-03-27 15:19:17.235076,5120.64
2025-03-27 15:19:17.246566,5120.64
2025-03-27 15:19:17.258077,5120.64
2025-03-27 15:19:17.269586,5120.64
2025-03-27 15:19:17.281130,5120.64
2025-03-27 15:19:17.292633,5120.64
2025-03-27 15:19:17.304180,5120.64
2025-03-27 15:19:17.315684,5120.64
2025-03-27 15:19:17.327193,5120.64
2025-03-27 15:19:17.338706,5120.64
2025-03-27 15:19:17.350184,5120.64
2025-03-27 15:19:17.361678,5120.64
2025-03-27 15:19:17.373195,5120.64
2025-03-27 15:19:17.384681,5120.64
2025-03-27 15:19:17.396198,5120.64
2025-03-27 15:19:17.407709,5120.64
2025-03-27 15:19:17.419193,5120.64
2025-03-27 15:19:17.430667,5120.64
2025-03-27 15:19:17.442155,5120.64
2025-03-27 15:19:17.453628,5120.64
2025-03-27 15:19:17.465138,5080.00
2025-03-27 15:19:17.476615,5080.00
2025-03-27 15:19:17.488152,5080.00
2025-03-27 15:19:17.499716,5080.00
2025-03-27 15:19:17.511264,5080.00
2025-03-27 15:19:17.522780,5080.00
2025-03-27 15:19:17.534272,5080.00
2025-03-27 15:19:17.545780,5080.00
2025-03-27 15:19:17.557270,5080.00
2025-03-27 15:19:17.568764,5080.00
2025-03-27 15:19:17.580292,5080.00
2025-03-27 15:19:17.591741,5080.00
2025-03-27 15:19:17.603229,5080.00
2025-03-27 15:19:17.614719,5080.00
2025-03-27 15:19:17.626195,5080.00
2025-03-27 15:19:17.637672,5080.00
2025-03-27 15:19:17.649166,5080.00
2025-03-27 15:19:17.660663,5080.00
2025-03-27 15:19:17.672177,5072.00
2025-03-27 15:19:17.683745,5080.00
2025-03-27 15:19:17.695249,5080.00
2025-03-27 15:19:17.706760,5080.00
2025-03-27 15:19:17.718276,5080.00
2025-03-27 15:19:17.729758,5080.00
2025-03-27 15:19:17.741235,5080.00
