Timestamp (s),Power (mW)
0.00,5315.46
1.00,4998.72
2.01,4958.08
3.01,4958.08
4.01,4917.44
5.01,4958.08
6.02,4958.08
7.02,4958.08
8.02,4958.08
9.02,4958.08
10.03,4990.85
11.03,5964.67
12.03,6045.82
13.04,6045.82
14.04,6045.82
