Timestamp (s),Power (mW)
0.00,3.95
1.03,3.54
2.05,3.51
3.08,3.53
4.11,3.51
5.13,3.50
6.16,3.55
7.19,3.50
8.21,3.50
9.24,3.49
10.26,4.01
11.29,3.93
12.33,4.01
13.35,3.99
14.38,4.07
