Timestamp (s),Power (mW)
2025-03-27 15:01:53.305350,3.92
2025-03-27 15:01:53.344504,3.87
2025-03-27 15:01:53.380056,3.52
2025-03-27 15:01:53.415664,3.55
2025-03-27 15:01:53.450793,3.50
2025-03-27 15:01:53.485898,3.51
2025-03-27 15:01:53.521031,3.51
2025-03-27 15:01:53.556090,3.50
2025-03-27 15:01:53.591114,3.50
2025-03-27 15:01:53.626355,3.48
2025-03-27 15:01:53.661453,3.53
2025-03-27 15:01:53.696633,3.48
2025-03-27 15:01:53.731823,3.51
2025-03-27 15:01:53.767561,3.49
2025-03-27 15:01:53.802742,3.60
2025-03-27 15:01:53.837995,3.52
2025-03-27 15:01:53.873208,3.86
2025-03-27 15:01:53.908373,3.51
2025-03-27 15:01:53.943561,3.50
2025-03-27 15:01:53.978766,3.55
2025-03-27 15:01:54.013967,3.51
2025-03-27 15:01:54.050746,3.49
2025-03-27 15:01:54.087082,3.49
2025-03-27 15:01:54.122409,3.48
2025-03-27 15:01:54.157534,3.48
2025-03-27 15:01:54.192657,3.49
2025-03-27 15:01:54.227781,3.52
2025-03-27 15:01:54.262941,3.50
2025-03-27 15:01:54.298157,3.49
2025-03-27 15:01:54.333372,3.48
2025-03-27 15:01:54.368670,3.51
2025-03-27 15:01:54.404003,3.47
2025-03-27 15:01:54.439131,3.49
2025-03-27 15:01:54.475195,3.51
2025-03-27 15:01:54.510441,3.50
2025-03-27 15:01:54.546518,3.55
2025-03-27 15:01:54.581642,3.49
2025-03-27 15:01:54.616767,3.49
2025-03-27 15:01:54.651856,3.50
2025-03-27 15:01:54.686994,3.48
2025-03-27 15:01:54.722149,3.48
2025-03-27 15:01:54.757349,3.49
2025-03-27 15:01:54.792412,3.49
2025-03-27 15:01:54.827425,3.49
2025-03-27 15:01:54.862566,3.50
2025-03-27 15:01:54.897697,3.51
2025-03-27 15:01:54.932783,3.48
2025-03-27 15:01:54.967909,3.50
2025-03-27 15:01:55.003027,3.49
2025-03-27 15:01:55.038716,3.48
2025-03-27 15:01:55.073834,3.49
2025-03-27 15:01:55.109008,3.52
2025-03-27 15:01:55.144156,3.49
2025-03-27 15:01:55.179285,3.49
2025-03-27 15:01:55.214442,3.51
2025-03-27 15:01:55.249456,3.49
2025-03-27 15:01:55.284543,3.48
2025-03-27 15:01:55.319613,3.53
2025-03-27 15:01:55.354787,3.49
2025-03-27 15:01:55.389865,3.50
2025-03-27 15:01:55.424934,3.48
2025-03-27 15:01:55.460087,3.49
2025-03-27 15:01:55.497269,3.50
2025-03-27 15:01:55.532349,3.51
2025-03-27 15:01:55.567422,3.48
2025-03-27 15:01:55.602527,3.46
2025-03-27 15:01:55.637575,3.54
2025-03-27 15:01:55.672737,3.47
2025-03-27 15:01:55.707794,3.50
