Timestamp (s),Power (mW)
2025-03-27 15:03:28.435275,3.99
2025-03-27 15:03:28.475413,3.92
2025-03-27 15:03:28.510936,3.52
2025-03-27 15:03:28.546391,3.52
2025-03-27 15:03:28.582025,3.52
2025-03-27 15:03:28.617201,3.52
2025-03-27 15:03:28.652350,3.54
2025-03-27 15:03:28.687441,3.52
2025-03-27 15:03:28.722494,3.52
2025-03-27 15:03:28.757652,3.52
2025-03-27 15:03:28.792730,3.54
2025-03-27 15:03:28.827928,3.51
2025-03-27 15:03:28.863075,3.50
2025-03-27 15:03:28.898157,3.50
2025-03-27 15:03:28.934302,3.52
2025-03-27 15:03:28.969533,3.52
2025-03-27 15:03:29.004813,3.51
2025-03-27 15:03:29.040029,3.52
2025-03-27 15:03:29.075263,3.51
2025-03-27 15:03:29.110400,3.50
2025-03-27 15:03:29.145973,3.53
2025-03-27 15:03:29.181107,3.51
2025-03-27 15:03:29.216219,3.51
2025-03-27 15:03:29.251354,3.76
2025-03-27 15:03:29.287588,3.58
2025-03-27 15:03:29.322953,3.51
2025-03-27 15:03:29.358139,3.50
2025-03-27 15:03:29.394294,3.51
2025-03-27 15:03:29.430621,3.49
2025-03-27 15:03:29.465724,3.49
2025-03-27 15:03:29.500848,3.51
2025-03-27 15:03:29.536021,3.52
2025-03-27 15:03:29.571117,3.51
2025-03-27 15:03:29.606426,3.49
2025-03-27 15:03:29.641772,3.54
2025-03-27 15:03:29.676991,3.51
2025-03-27 15:03:29.712095,3.50
2025-03-27 15:03:29.747204,3.49
2025-03-27 15:03:29.782379,3.50
2025-03-27 15:03:29.817932,3.50
2025-03-27 15:03:29.853120,3.49
2025-03-27 15:03:29.890010,3.54
2025-03-27 15:03:29.925213,3.50
2025-03-27 15:03:29.960362,3.51
2025-03-27 15:03:29.995442,3.57
2025-03-27 15:03:30.030601,3.51
2025-03-27 15:03:30.065694,3.52
2025-03-27 15:03:30.100854,3.54
2025-03-27 15:03:30.135919,3.50
2025-03-27 15:03:30.171010,3.50
2025-03-27 15:03:30.206181,3.54
2025-03-27 15:03:30.242258,3.52
2025-03-27 15:03:30.277425,3.51
2025-03-27 15:03:30.312488,3.51
2025-03-27 15:03:30.347599,3.50
2025-03-27 15:03:30.382746,3.53
2025-03-27 15:03:30.417964,3.52
2025-03-27 15:03:30.453087,3.50
2025-03-27 15:03:30.488245,3.50
2025-03-27 15:03:30.523264,3.50
2025-03-27 15:03:30.558396,3.51
2025-03-27 15:03:30.593553,3.50
2025-03-27 15:03:30.628596,3.49
2025-03-27 15:03:30.663771,3.66
2025-03-27 15:03:30.698926,3.50
2025-03-27 15:03:30.734053,3.53
2025-03-27 15:03:30.769231,3.49
2025-03-27 15:03:30.804373,3.50
2025-03-27 15:03:30.839486,3.54
2025-03-27 15:03:30.874611,3.52
2025-03-27 15:03:30.909779,3.52
2025-03-27 15:03:30.944888,3.55
2025-03-27 15:03:30.980081,3.51
2025-03-27 15:03:31.016270,3.51
2025-03-27 15:03:31.051441,3.53
2025-03-27 15:03:31.086551,3.52
2025-03-27 15:03:31.121584,3.51
2025-03-27 15:03:31.156638,3.50
2025-03-27 15:03:31.192728,3.51
2025-03-27 15:03:31.227893,3.50
2025-03-27 15:03:31.263046,3.52
2025-03-27 15:03:31.298152,3.51
2025-03-27 15:03:31.333232,3.50
2025-03-27 15:03:31.368264,3.57
2025-03-27 15:03:31.403440,3.51
2025-03-27 15:03:31.438550,3.50
2025-03-27 15:03:31.473645,3.49
2025-03-27 15:03:31.508745,3.50
2025-03-27 15:03:31.543780,3.53
2025-03-27 15:03:31.578919,3.50
2025-03-27 15:03:31.614039,3.49
2025-03-27 15:03:31.649242,3.49
2025-03-27 15:03:31.684361,3.50
2025-03-27 15:03:31.719511,3.50
2025-03-27 15:03:31.754594,3.48
2025-03-27 15:03:31.789763,3.51
2025-03-27 15:03:31.824876,3.53
2025-03-27 15:03:31.860019,3.49
2025-03-27 15:03:31.895196,3.50
2025-03-27 15:03:31.930263,3.53
2025-03-27 15:03:31.965338,3.50
2025-03-27 15:03:32.000447,3.52
2025-03-27 15:03:32.035555,3.51
2025-03-27 15:03:32.070662,3.51
2025-03-27 15:03:32.105828,3.49
2025-03-27 15:03:32.140903,3.50
2025-03-27 15:03:32.176003,3.49
2025-03-27 15:03:32.212721,3.50
2025-03-27 15:03:32.247836,3.57
2025-03-27 15:03:32.282931,3.50
2025-03-27 15:03:32.318055,3.50
2025-03-27 15:03:32.353090,3.55
2025-03-27 15:03:32.388210,3.50
2025-03-27 15:03:32.423267,3.51
2025-03-27 15:03:32.458407,3.52
2025-03-27 15:03:32.493476,3.50
2025-03-27 15:03:32.528541,3.49
2025-03-27 15:03:32.563603,3.51
2025-03-27 15:03:32.598638,3.51
2025-03-27 15:03:32.633714,3.49
2025-03-27 15:03:32.668914,3.54
2025-03-27 15:03:32.705091,3.48
2025-03-27 15:03:32.740135,3.49
2025-03-27 15:03:32.775194,3.50
2025-03-27 15:03:32.810270,3.50
2025-03-27 15:03:32.845394,3.50
2025-03-27 15:03:32.880485,3.52
2025-03-27 15:03:32.915616,3.50
2025-03-27 15:03:32.950704,3.53
2025-03-27 15:03:32.985810,3.56
2025-03-27 15:03:33.020952,3.50
2025-03-27 15:03:33.057170,3.49
2025-03-27 15:03:33.092263,3.48
2025-03-27 15:03:33.127371,3.49
2025-03-27 15:03:33.162390,3.50
2025-03-27 15:03:33.197442,3.52
2025-03-27 15:03:33.232581,3.50
2025-03-27 15:03:33.267632,3.49
2025-03-27 15:03:33.302740,3.52
2025-03-27 15:03:33.337758,3.51
2025-03-27 15:03:33.372825,3.53
2025-03-27 15:03:33.407921,3.50
2025-03-27 15:03:33.443326,3.95
2025-03-27 15:03:33.479179,4.78
2025-03-27 15:03:33.517301,3.98
2025-03-27 15:03:33.555934,3.96
2025-03-27 15:03:33.594291,3.96
2025-03-27 15:03:33.630367,4.79
2025-03-27 15:03:33.669450,4.69
