Timestamp (s),Power (mW)
2025-03-27 15:00:49.366303,5315.46
2025-03-27 15:00:49.378073,5315.46
2025-03-27 15:00:49.389602,5315.46
2025-03-27 15:00:49.401089,5274.88
2025-03-27 15:00:49.412612,5274.88
2025-03-27 15:00:49.424130,5274.88
2025-03-27 15:00:49.435528,5274.88
2025-03-27 15:00:49.447086,5274.88
2025-03-27 15:00:49.458656,5274.88
2025-03-27 15:00:49.470209,5234.30
2025-03-27 15:00:49.481714,5234.30
2025-03-27 15:00:49.493194,5234.30
2025-03-27 15:00:49.504774,5242.56
2025-03-27 15:00:49.516256,5242.56
2025-03-27 15:00:49.527709,5242.56
2025-03-27 15:00:49.539222,5242.56
2025-03-27 15:00:49.550753,5242.56
2025-03-27 15:00:49.562237,5242.56
2025-03-27 15:00:49.573763,5201.92
2025-03-27 15:00:49.585461,5201.92
2025-03-27 15:00:49.596974,5201.92
2025-03-27 15:00:49.608480,5201.92
2025-03-27 15:00:49.619962,5201.92
2025-03-27 15:00:49.631496,5201.92
2025-03-27 15:00:49.643009,5201.92
2025-03-27 15:00:49.654605,5201.92
2025-03-27 15:00:49.666098,5193.73
2025-03-27 15:00:49.677570,5201.92
2025-03-27 15:00:49.689074,5201.92
2025-03-27 15:00:49.700591,5161.28
2025-03-27 15:00:49.712078,5161.28
2025-03-27 15:00:49.723545,5161.28
2025-03-27 15:00:49.735033,5153.15
2025-03-27 15:00:49.746542,5161.28
2025-03-27 15:00:49.758056,5161.28
2025-03-27 15:00:49.769539,5161.28
2025-03-27 15:00:49.781042,5161.28
2025-03-27 15:00:49.792567,5161.28
2025-03-27 15:00:49.804097,5161.28
2025-03-27 15:00:49.815611,5161.28
2025-03-27 15:00:49.827101,5161.28
2025-03-27 15:00:49.838620,5161.28
2025-03-27 15:00:49.850158,5120.64
2025-03-27 15:00:49.861711,5120.64
2025-03-27 15:00:49.873222,5153.15
2025-03-27 15:00:49.884883,5153.15
2025-03-27 15:00:49.896583,5193.73
2025-03-27 15:00:49.908423,5153.15
