Timestamp (s),Power (mW)
2025-03-27 15:02:20.814662,5315.46
2025-03-27 15:02:20.826555,5315.46
2025-03-27 15:02:20.838093,5315.46
2025-03-27 15:02:20.849539,5315.46
2025-03-27 15:02:20.861036,5274.88
2025-03-27 15:02:20.872595,5274.88
2025-03-27 15:02:20.884106,5274.88
2025-03-27 15:02:20.895659,5274.88
2025-03-27 15:02:20.907184,5274.88
2025-03-27 15:02:20.918657,5274.88
2025-03-27 15:02:20.930231,5234.30
2025-03-27 15:02:20.941815,5234.30
2025-03-27 15:02:20.953385,5234.30
2025-03-27 15:02:20.964887,5234.30
2025-03-27 15:02:20.976408,5234.30
2025-03-27 15:02:20.987883,5234.30
2025-03-27 15:02:20.999346,5234.30
2025-03-27 15:02:21.010812,5234.30
2025-03-27 15:02:21.022389,5234.30
2025-03-27 15:02:21.033999,5193.73
2025-03-27 15:02:21.045529,5193.73
2025-03-27 15:02:21.057032,5193.73
2025-03-27 15:02:21.068540,5193.73
2025-03-27 15:02:21.080043,5193.73
2025-03-27 15:02:21.091537,5193.73
2025-03-27 15:02:21.103030,5193.73
2025-03-27 15:02:21.114500,5193.73
2025-03-27 15:02:21.126090,5193.73
2025-03-27 15:02:21.137555,5193.73
2025-03-27 15:02:21.149057,5193.73
2025-03-27 15:02:21.160577,5193.73
2025-03-27 15:02:21.172064,5193.73
2025-03-27 15:02:21.183636,5201.92
2025-03-27 15:02:21.195197,5161.28
2025-03-27 15:02:21.206658,5161.28
2025-03-27 15:02:21.218142,5161.28
2025-03-27 15:02:21.229647,5161.28
2025-03-27 15:02:21.241191,5161.28
2025-03-27 15:02:21.252714,5161.28
2025-03-27 15:02:21.264198,5161.28
2025-03-27 15:02:21.275712,5161.28
2025-03-27 15:02:21.287200,5161.28
2025-03-27 15:02:21.298744,5161.28
2025-03-27 15:02:21.310277,5161.28
2025-03-27 15:02:21.321753,5153.15
2025-03-27 15:02:21.333311,5153.15
2025-03-27 15:02:21.345006,5161.28
2025-03-27 15:02:21.356522,5161.28
2025-03-27 15:02:21.367999,5161.28
2025-03-27 15:02:21.379470,5161.28
2025-03-27 15:02:21.390975,5161.28
2025-03-27 15:02:21.402446,5161.28
2025-03-27 15:02:21.413925,5161.28
2025-03-27 15:02:21.425454,5120.64
2025-03-27 15:02:21.436920,5120.64
2025-03-27 15:02:21.448426,5120.64
2025-03-27 15:02:21.459897,5120.64
2025-03-27 15:02:21.471402,5120.64
2025-03-27 15:02:21.482940,5120.64
2025-03-27 15:02:21.494472,5120.64
2025-03-27 15:02:21.505969,5112.58
2025-03-27 15:02:21.517436,5120.64
2025-03-27 15:02:21.528897,5120.64
2025-03-27 15:02:21.540365,5120.64
2025-03-27 15:02:21.551818,5120.64
2025-03-27 15:02:21.563294,5120.64
2025-03-27 15:02:21.574752,5120.64
2025-03-27 15:02:21.586230,5120.64
2025-03-27 15:02:21.597694,5120.64
2025-03-27 15:02:21.609124,5120.64
2025-03-27 15:02:21.620577,5120.64
2025-03-27 15:02:21.632043,5120.64
2025-03-27 15:02:21.643609,5120.64
2025-03-27 15:02:21.655133,5112.58
2025-03-27 15:02:21.666594,5120.64
2025-03-27 15:02:21.678072,5120.64
2025-03-27 15:02:21.689568,5120.64
2025-03-27 15:02:21.701125,5120.64
2025-03-27 15:02:21.712666,5120.64
2025-03-27 15:02:21.724179,5120.64
2025-03-27 15:02:21.735694,5120.64
2025-03-27 15:02:21.747165,5080.00
