Timestamp (s),Power (mW)
2025-03-27 15:38:29.661677,3.54
2025-03-27 15:38:29.698270,3.53
2025-03-27 15:38:29.733522,3.53
2025-03-27 15:38:29.768664,3.51
2025-03-27 15:38:29.803772,3.81
2025-03-27 15:38:29.838960,3.52
2025-03-27 15:38:29.874053,3.50
2025-03-27 15:38:29.909557,3.56
2025-03-27 15:38:29.944582,3.51
2025-03-27 15:38:29.979589,3.53
2025-03-27 15:38:30.014795,3.54
2025-03-27 15:38:30.050825,3.57
2025-03-27 15:38:30.085933,3.54
2025-03-27 15:38:30.120941,3.63
2025-03-27 15:38:30.155908,3.51
2025-03-27 15:38:30.191393,3.53
2025-03-27 15:38:30.226441,3.58
2025-03-27 15:38:30.261971,3.51
2025-03-27 15:38:30.297577,3.52
2025-03-27 15:38:30.333471,3.51
2025-03-27 15:38:30.368453,3.50
2025-03-27 15:38:30.403433,3.51
2025-03-27 15:38:30.438462,3.54
2025-03-27 15:38:30.473542,3.52
2025-03-27 15:38:30.509520,3.52
2025-03-27 15:38:30.544448,3.51
2025-03-27 15:38:30.580262,3.50
2025-03-27 15:38:30.615225,3.50
2025-03-27 15:38:30.650367,3.54
2025-03-27 15:38:30.685408,3.52
2025-03-27 15:38:30.720427,3.50
2025-03-27 15:38:30.755417,3.56
2025-03-27 15:38:30.790436,3.51
2025-03-27 15:38:30.825503,3.52
2025-03-27 15:38:30.860506,3.51
2025-03-27 15:38:30.895552,3.51
2025-03-27 15:38:30.930532,3.50
2025-03-27 15:38:30.965536,3.74
2025-03-27 15:38:31.000521,3.49
2025-03-27 15:38:31.035615,3.50
2025-03-27 15:38:31.072245,3.50
2025-03-27 15:38:31.107228,3.50
2025-03-27 15:38:31.142212,3.51
2025-03-27 15:38:31.177205,3.51
2025-03-27 15:38:31.212187,3.51
2025-03-27 15:38:31.247236,3.49
2025-03-27 15:38:31.282338,3.50
2025-03-27 15:38:31.318340,3.50
2025-03-27 15:38:31.353263,3.50
2025-03-27 15:38:31.388265,3.50
2025-03-27 15:38:31.423216,3.53
2025-03-27 15:38:31.458334,3.49
2025-03-27 15:38:31.494495,3.49
2025-03-27 15:38:31.529539,3.50
2025-03-27 15:38:31.564569,3.51
2025-03-27 15:38:31.599603,3.50
2025-03-27 15:38:31.634728,3.51
2025-03-27 15:38:31.669765,3.49
2025-03-27 15:38:31.704841,3.50
2025-03-27 15:38:31.739846,3.57
2025-03-27 15:38:31.774902,3.52
2025-03-27 15:38:31.809882,3.51
2025-03-27 15:38:31.845034,3.49
2025-03-27 15:38:31.880105,3.50
2025-03-27 15:38:31.915099,3.51
2025-03-27 15:38:31.950162,3.54
2025-03-27 15:38:31.985184,3.49
2025-03-27 15:38:32.020197,3.93
2025-03-27 15:38:32.055263,3.56
2025-03-27 15:38:32.090355,3.49
2025-03-27 15:38:32.125359,3.50
2025-03-27 15:38:32.160347,3.49
2025-03-27 15:38:32.195366,3.49
2025-03-27 15:38:32.230374,3.51
2025-03-27 15:38:32.265507,3.50
2025-03-27 15:38:32.300657,3.50
2025-03-27 15:38:32.335687,3.49
2025-03-27 15:38:32.370769,3.49
2025-03-27 15:38:32.405760,3.52
2025-03-27 15:38:32.440866,3.56
2025-03-27 15:38:32.475903,3.49
2025-03-27 15:38:32.510977,3.53
2025-03-27 15:38:32.545981,3.48
2025-03-27 15:38:32.581032,3.48
2025-03-27 15:38:32.616022,3.50
2025-03-27 15:38:32.651103,3.51
2025-03-27 15:38:32.686194,3.47
2025-03-27 15:38:32.721266,3.51
2025-03-27 15:38:32.756187,3.49
2025-03-27 15:38:32.791168,3.48
2025-03-27 15:38:32.826184,3.56
2025-03-27 15:38:32.861207,3.48
2025-03-27 15:38:32.896284,3.49
2025-03-27 15:38:32.932524,3.52
2025-03-27 15:38:32.967503,3.51
2025-03-27 15:38:33.002548,3.50
2025-03-27 15:38:33.037581,3.54
2025-03-27 15:38:33.072670,3.48
2025-03-27 15:38:33.107788,3.48
