Timestamp (s),Power (mW)
2025-03-27 15:39:03.914505,3.59
2025-03-27 15:39:03.950995,3.51
2025-03-27 15:39:03.986242,3.51
2025-03-27 15:39:04.021452,3.55
2025-03-27 15:39:04.056556,3.50
2025-03-27 15:39:04.091643,3.48
2025-03-27 15:39:04.126662,3.56
2025-03-27 15:39:04.161675,3.48
2025-03-27 15:39:04.196706,3.50
2025-03-27 15:39:04.231826,3.49
2025-03-27 15:39:04.266880,3.55
2025-03-27 15:39:04.301966,3.50
2025-03-27 15:39:04.337036,3.50
2025-03-27 15:39:04.371981,3.49
2025-03-27 15:39:04.407138,3.50
2025-03-27 15:39:04.442164,3.49
2025-03-27 15:39:04.477202,3.51
2025-03-27 15:39:04.512283,3.48
2025-03-27 15:39:04.547267,3.49
2025-03-27 15:39:04.582264,3.95
2025-03-27 15:39:04.617266,3.49
2025-03-27 15:39:04.652268,3.49
2025-03-27 15:39:04.687347,3.48
2025-03-27 15:39:04.722467,3.49
2025-03-27 15:39:04.757493,3.50
2025-03-27 15:39:04.792493,3.51
2025-03-27 15:39:04.827543,3.92
2025-03-27 15:39:04.862550,3.49
2025-03-27 15:39:04.897591,3.67
2025-03-27 15:39:04.932624,3.51
2025-03-27 15:39:04.967529,3.51
2025-03-27 15:39:05.002564,3.48
2025-03-27 15:39:05.037572,3.49
2025-03-27 15:39:05.072624,3.48
2025-03-27 15:39:05.107677,3.47
2025-03-27 15:39:05.142732,3.47
2025-03-27 15:39:05.177780,3.47
2025-03-27 15:39:05.212863,3.50
2025-03-27 15:39:05.247915,3.52
2025-03-27 15:39:05.282999,3.48
2025-03-27 15:39:05.318022,3.47
2025-03-27 15:39:05.353084,3.49
2025-03-27 15:39:05.388089,3.49
2025-03-27 15:39:05.423048,3.49
2025-03-27 15:39:05.458094,3.48
2025-03-27 15:39:05.493129,3.50
2025-03-27 15:39:05.528174,3.49
2025-03-27 15:39:05.563145,3.54
2025-03-27 15:39:05.598177,3.47
2025-03-27 15:39:05.633169,3.49
2025-03-27 15:39:05.668158,3.51
2025-03-27 15:39:05.703233,3.48
2025-03-27 15:39:05.738263,3.47
2025-03-27 15:39:05.773236,3.48
2025-03-27 15:39:05.808263,3.47
2025-03-27 15:39:05.843263,3.48
2025-03-27 15:39:05.878261,3.47
2025-03-27 15:39:05.913370,3.49
2025-03-27 15:39:05.948340,3.47
2025-03-27 15:39:05.983421,3.49
